,Ano de Registo,Classe do veículo,Combustível,Condição,ID,Marca,Matrícula,Origem,Potência,Quilómetros,Segmento,Tipo de Caixa,Série,Valor Fixo
456,2015,,Diesel,Usados,8060751544,VW,,,110 cv,115 000 km,Utilitário,Manual,,
457,2015,,Diesel,Usados,8075750693,BMW,,,150 cv,112 000 km,Monovolume,,Série 2,
458,2016,Classe 1,Diesel,Usados,8075743959,VW,,Nacional,110 cv,149 878 km,Utilitário,Manual,,
459,2013,Classe 1,Gasolina,Usados,8068031580,Peugeot,,Nacional,68 cv,88 000 km,Citadino,Manual,,
460,2003,,Diesel,Usados,8070500560,Renault,,,80 cv,220 000 km,Citadino,Manual,,Sim
461,2015,,Gasolina,Usados,8075743598,Peugeot,,,82 cv,54 514 km,Citadino,,,
462,2016,,Diesel,Usados,8066148924,Renault,,,110 cv,119 000 km,Carrinha,Manual,,Sim
463,2015,,Diesel,Usados,8075750693,BMW,,,150 cv,112 000 km,Monovolume,,Série 2,
464,2005,Classe 1,Diesel,Usados,8075743929,Renault,,Nacional,85 cv,200 000 km,Carrinha,Manual,,Sim
465,2005,Classe 1,Diesel,Usados,8074418531,Renault,,Nacional,80 cv,296 000 km,Carrinha,Manual,,
466,2016,Classe 1,Diesel,Usados,8075743574,Renault,,Nacional,90 cv,77 500 km,Carrinha,Manual,,
467,2009,Classe 1,Gasolina,Usados,8075610412,Audi,,Nacional,211 cv,34 836 km,Cabrio,Automática,,
468,2019,,Diesel,Usados,8073207603,Mercedes-Benz,48-XQ-75,Nacional,116 cv,12 485 km,Utilitário,Automática,Classe A,
469,2004,,Diesel,Usados,8070504483,SEAT,,,75 cv,325 000 km,Sedan,Manual,,Sim
470,2016,,Diesel,Usados,8060751221,Renault,,,90 cv,118 000 km,Citadino,,,
471,2009,Classe 1,Gasolina,Usados,8075610412,Audi,,Nacional,211 cv,34 836 km,Cabrio,Automática,,
472,2008,Classe 1,Diesel,Usados,8074301318,Skoda,,Nacional,80 cv,177 000 km,Carrinha,Manual,,
473,2001,Classe 1,Diesel,Usados,8075743854,BMW,,Nacional,184 cv,155 000 km,Sedan,Automática,Série 3,
474,2010,Classe 1,Diesel,Usados,8075744219,VW,94-IP-40,Nacional,105 cv,186 190 km,Monovolume,Manual,,
475,2017,,Diesel,Usados,8075696366,Renault,00-00-00,Importado,110 cv,157 000 km,Carrinha,Manual,,Sim
476,2019,Classe 1,Diesel,Usados,8064947681,MINI,,Nacional,116 cv,5 km,Citadino,Manual,,
477,2020,,Diesel,Novos,8074412071,Ligier,,,8 cv,1 km,Pequeno citadino,,,Sim
478,2011,Classe 1,Diesel,Usados,8075683301,BMW,,Nacional,313 cv,159 791 km,Sedan,Automática,Série 5,
479,2017,Classe 1,Diesel,Usados,8066450737,Volvo,52-TJ-53,Nacional,120 cv,37 520 km,Utilitário,Automática,,
480,2008,Classe 1,Diesel,Usados,8074393208,VW,,Nacional,105 cv,190 000 km,Carrinha,Manual,,Sim
481,2016,Classe 1,Diesel,Usados,8075743574,Renault,,Nacional,90 cv,77 500 km,Carrinha,Manual,,
482,2018,Classe 1,Gasolina,Usados,8074411828,Fiat,,Nacional,69 cv,31 550 km,Cabrio,Automática,,
483,2007,,Diesel,Usados,8071205940,Citroën,,Nacional,110 cv,140 000 km,Monovolume,Semi-automática,,Sim
484,2000,Classe 1,Diesel,Usados,8074212214,Mercedes-Benz,,Nacional,197 cv,276 000 km,Sedan,Automática,Classe S,
485,2020,,Diesel,Novos,8074411341,Ligier,,,8 cv,1 km,Pequeno citadino,,,Sim
486,1997,Classe 1,Diesel,Usados,8074522428,Volvo,06-57-IA,Nacional,140 cv,745 415 km,Carrinha,Manual,,Sim
487,2007,,Gasolina,Usados,6008880445,Mercedes-Benz,,,510 cv,125 000 km,SUV / TT,Automática,Classe M,
488,2013,Classe 1,Diesel,Usados,8060746690,BMW,,Nacional,313 cv,189 000 km,Carrinha,Automática,Série 5,
489,2017,,Gasolina,Usados,8074407011,Kia,,,85 cv,16 616 km,Citadino,Manual,,
490,2017,,Diesel,Usados,8062066321,SEAT,83-TD-43,Nacional,150 cv,64 911 km,Monovolume,Automática,,Sim
491,2018,Classe 1,Gasolina,Usados,8074400494,Opel,32-VA-16,,70 cv,32 441 km,Citadino,Manual,,
492,2009,,Diesel,Usados,8072877137,Toyota,,Nacional,177 cv,143 500 km,Monovolume,Manual,,Sim
493,2019,,Diesel,Usados,8075598187,Renault,,Nacional,90 cv,20 500 km,Citadino,,,
494,2010,,Diesel,Usados,8072313849,Audi,,Nacional,170 cv,195 000 km,Sedan,Manual,,
495,2017,Classe 1,Diesel,Usados,8075604364,Ford,10-TE-08,Nacional,150 cv,46 500 km,Monovolume,Automática,,Sim
496,2013,Classe 1,Gasolina,Usados,8043769246,Ford,,,101 cv,120 000 km,Carrinha,Manual,,Sim
497,2014,,Diesel,Usados,8058471760,Mercedes-Benz,,Nacional,136 cv,108 000 km,SUV / TT,Manual,Classe GLA,
498,2019,,Eléctrico,Usados,8074406987,Renault,52-XA-72,Nacional,109 cv,61 581 km,Pequeno citadino,Automática,,Sim
499,2019,,Diesel,Usados,8073206010,Mercedes-Benz,48-XQ-72,Nacional,116 cv,9 738 km,Utilitário,Automática,Classe A,
500,2015,Classe 1,Diesel,Usados,8073104742,Renault,,,92 cv,128 000 km,Carrinha,Manual,,Sim
501,2007,Classe 1,Diesel,Usados,8075742624,Suzuki,,,70 cv,117 700 km,Citadino,Manual,,
502,2000,Classe 1,Gasolina,Usados,8074410355,VW,01-01-PV,Nacional,75 cv,219 034 km,Carrinha,Manual,,
503,2016,Classe 1,Diesel,Usados,8075742935,Renault,,Importado,90 cv,169 000 km,Citadino,Manual,,Sim
504,1992,Classe 1,Gasolina,Usados,8074393656,Volvo,,Nacional,120 cv,257 000 km,Coupé,Manual,,Sim
505,2017,,Diesel,Usados,8075742568,Fiat,,Nacional,95 cv,66 128 km,Monovolume,Manual,,Sim
506,2018,,Gasolina,Usados,8074410745,SEAT,,,75 cv,37 092 km,Utilitário,Manual,,
507,2001,Classe 1,Diesel,Usados,8075740353,Smart,,,41 cv,231 000 km,Pequeno citadino,Automática,,
508,2015,Classe 1,Diesel,Usados,8069255350,Opel,,,95 cv,72 000 km,Citadino,Manual,,Sim
509,2017,,Diesel,Usados,8075696366,Renault,00-00-00,Importado,110 cv,157 000 km,Carrinha,Manual,,Sim
510,2017,Classe 1,Diesel,Usados,8075604364,Ford,10-TE-08,Nacional,150 cv,46 500 km,Monovolume,Automática,,Sim
511,2014,,Diesel,Usados,8075742593,Peugeot,,,115 cv,154 000 km,Carrinha,,,
512,2019,,Diesel,Usados,8075598187,Renault,,Nacional,90 cv,20 500 km,Citadino,,,
513,2018,Classe 1,Diesel,Usados,8069748332,Mercedes-Benz,57-VA-46,Nacional,109 cv,22 700 km,Utilitário,Automática,Classe B,Sim
514,2010,,Diesel,Usados,8075645594,Peugeot,,,115 cv,140 000 km,SUV / TT,,,
515,2017,Classe 1,Diesel,Usados,8073120024,Renault,94-ST-86,Nacional,90 cv,58 630 km,SUV / TT,Manual,,
516,2018,Classe 1,Diesel,Usados,8075588660,Mercedes-Benz,,,110 cv,41 000 km,Utilitário,Manual,Classe A,
517,2001,Classe 1,Diesel,Usados,8075743058,Mercedes-Benz,07-74-RC,Nacional,140 cv,162 500 km,Sedan,Manual,Classe C,Sim
518,2018,Classe 1,Diesel,Usados,8075588660,Mercedes-Benz,,,110 cv,41 000 km,Utilitário,Manual,Classe A,
519,2010,,Diesel,Usados,8075645594,Peugeot,,,115 cv,140 000 km,SUV / TT,,,
520,2010,Classe 1,Diesel,Usados,8067083515,Renault,,Nacional,90 cv,147 013 km,Citadino,Manual,,
521,2016,Classe 1,Diesel,Usados,8075742286,Renault,,Nacional,90 cv,37 000 km,SUV / TT,Manual,,Sim
522,2017,Classe 1,Diesel,Usados,8060316263,MINI,,,115 cv,34 000 km,Citadino,Manual,,
523,2014,,Diesel,Usados,8074404125,Volvo,,,190 cv,199 000 km,Utilitário,,,
524,2015,,Diesel,Usados,8075748070,Kia,,Nacional,136 cv,91 437 km,Monovolume,Manual,,
525,2014,,Diesel,Usados,8075741399,Mitsubishi,,Nacional,136 cv,170 000 km,SUV / TT,Manual,,
526,2017,,Diesel,Usados,8074403818,Peugeot,,,150 cv,124 000 km,SUV / TT,,,
527,2012,Classe 1,Diesel,Usados,8071574853,Chevrolet,,Nacional,95 cv,139 378 km,Citadino,Manual,,
528,2019,Classe 1,Gasolina,Usados,8071207369,Mitsubishi,,Nacional,80 cv,19 518 km,Citadino,Manual,,
529,2018,Classe 1,Diesel,Usados,8069748332,Mercedes-Benz,57-VA-46,Nacional,109 cv,22 700 km,Utilitário,Automática,Classe B,Sim
530,2016,,Diesel,Usados,8075586008,Ford,54-RO-84,Nacional,130 cv,157 000 km,Carrinha,Manual,,Sim
531,2009,,Diesel,Usados,8074377973,Volvo,,Nacional,115 cv,200 000 km,Carrinha,Manual,,
532,2017,,Diesel,Usados,8069256918,Renault,,,110 cv,92 000 km,Carrinha,Automática,,
533,2003,,Gasolina,Usados,8074377581,Opel,,Nacional,75 cv,169 000 km,Citadino,Manual,,
534,2017,,Diesel,Usados,8069256918,Renault,,,110 cv,92 000 km,Carrinha,Automática,,
535,2015,,Diesel,Usados,8075748070,Kia,,Nacional,136 cv,91 437 km,Monovolume,Manual,,
536,2010,Classe 1,Diesel,Usados,8074626398,Kia,,Nacional,126 cv,240 000 km,Carrinha,Manual,,
537,2018,,Gasolina,Usados,8075742544,Fiat,,Nacional,69 cv,47 744 km,Pequeno citadino,Manual,,Sim
538,2007,Classe 2,Diesel,Usados,8075742483,Mercedes-Benz,,,306 cv,195 000 km,SUV / TT,Automática,Classe GL,
539,2014,,Diesel,Usados,8075742261,Peugeot,,,120 cv,175 000 km,Carrinha,Manual,,
540,2019,Classe 1,Diesel,Usados,8075742149,Mercedes-Benz,19-XD-99,Nacional,116 cv,30 000 km,Utilitário,Automática,Classe A,Sim
541,2003,Classe 1,Diesel,Usados,8075741312,Smart,,,40 cv,165 200 km,Cabrio,Automática,,
542,2000,Classe 1,Gasolina,Usados,8074410355,VW,01-01-PV,Nacional,75 cv,219 034 km,Carrinha,Manual,,
543,2007,Classe 1,Diesel,Usados,8075742181,Opel,,Nacional,90 cv,110 000 km,Citadino,Manual,,
544,2015,Classe 1,Diesel,Usados,8075741255,BMW,,Importado,143 cv,172 500 km,Sedan,Automática,Série 4,
545,2009,,Diesel,Usados,8027843247,BMW,,,177 cv,190 000 km,Carrinha,Automática,Série 5,
546,2012,,Diesel,Usados,8027843214,BMW,,,218 cv,150 000 km,Carrinha,Automática,Série 5,
547,2007,,Gasolina,Usados,6008880445,Mercedes-Benz,,,510 cv,125 000 km,SUV / TT,Automática,Classe M,
548,2016,,Diesel,Usados,8075617429,Citroën,,,120 cv,72 000 km,Monovolume,Automática,,Sim
549,2017,,Diesel,Usados,8062066321,SEAT,83-TD-43,Nacional,150 cv,64 911 km,Monovolume,Automática,,Sim
550,2016,,Diesel,Usados,8075617429,Citroën,,,120 cv,72 000 km,Monovolume,Automática,,Sim
551,2017,,Diesel,Usados,8075742568,Fiat,,Nacional,95 cv,66 128 km,Monovolume,Manual,,Sim
552,2011,Classe 1,Diesel,Usados,8073376149,Mercedes-Benz,,Nacional,170 cv,206 606 km,Carrinha,Automática,Classe C,Sim
553,2009,,Diesel,Usados,8034673891,Audi,,Nacional,143 cv,280 000 km,Carrinha,Automática,,
554,2014,Classe 1,Diesel,Usados,8075742114,Mercedes-Benz,75-ZJ-52,,109 cv,99 000 km,Citadino,Automática,Classe A,
555,2019,Classe 1,Gasolina,Usados,8071207369,Mitsubishi,,Nacional,80 cv,19 518 km,Citadino,Manual,,
556,2019,,Diesel,Usados,8073206010,Mercedes-Benz,48-XQ-72,Nacional,116 cv,9 738 km,Utilitário,Automática,Classe A,
557,2012,Classe 1,Diesel,Usados,8075741983,BMW,,Nacional,116 cv,237 000 km,Citadino,Manual,Série 1,
558,2008,,Gasolina,Usados,8075736508,Citroën,,Nacional,50 cv,117 000 km,Pequeno citadino,,,
559,2017,Classe 1,Gasolina,Usados,8073194783,Audi,07-TN-30,Nacional,116 cv,7 239 km,SUV / TT,Manual,,Sim
560,2016,,Diesel,Usados,8001646895,BMW,94-RX-41,Nacional,190 cv,36 458 km,Sedan,Automática,Série 4,Sim
561,2013,,Diesel,Usados,8075740348,Renault,,,110 cv,190 000 km,Carrinha,Manual,,
562,2015,Classe 1,Gasolina,Usados,8065057655,Peugeot,00-00-00,,130 cv,47 000 km,SUV / TT,Manual,,
563,2013,,Diesel,Usados,8075702417,Renault,,,110 cv,140 000 km,Carrinha,,,
564,2014,,Gasolina,Usados,8071221847,Smart,,,84 cv,32 780 km,Utilitário,Automática,,
565,2017,Classe 1,Diesel,Usados,8073388297,Mercedes-Benz,,Nacional,194 cv,36 000 km,Sedan,,Classe E,Sim
566,1997,,Diesel,Usados,8075737494,Toyota,,Nacional,125 cv,455 000 km,SUV / TT,Manual,,Sim
567,2016,Classe 1,Diesel,Usados,8051071286,Mercedes-Benz,,Importado,177 cv,69 601 km,Sedan,Automática,Classe CLA,
568,2016,,Diesel,Usados,8073388161,VW,,Importado,110 cv,99 030 km,Utilitário,Automática,,
569,2018,Classe 1,Diesel,Usados,8074406951,SEAT,61-UL-97,Nacional,95 cv,60 536 km,Citadino,Manual,,
570,2019,,Diesel,Usados,8073205439,Mercedes-Benz,48-XQ-42,Nacional,116 cv,14 021 km,Utilitário,Automática,Classe A,
571,2015,Classe 1,Diesel,Usados,8074410063,BMW,,,184 cv,116 000 km,Carrinha,Manual,Série 3,
572,2017,Classe 1,Diesel,Usados,8075740967,Peugeot,,Importado,120 cv,156 611 km,Utilitário,Manual,,
573,2015,Classe 1,Híbrido (Gasolina),Usados,8038365272,VW,,Importado,204 cv,185 721 km,Utilitário,Automática,,
574,2010,Classe 1,Diesel,Usados,8047782848,Audi,,Nacional,190 cv,170 926 km,Sedan,Automática,,
575,2015,Classe 1,Diesel,Usados,8070422546,MINI,,,95 cv,168 000 km,Citadino,Manual,,
576,2018,Classe 1,Diesel,Usados,8074405152,Renault,18-UU-53,Nacional,110 cv,26 161 km,Carrinha,Manual,,
577,2020,,Diesel,Novos,8074409319,Ligier,,,8 cv,1 km,Pequeno citadino,,,Sim
578,2016,Classe 1,Diesel,Usados,8071000148,Mercedes-Benz,,,170 cv,162 084 km,Carrinha,Manual,Classe C,
579,2015,Classe 1,Gasolina,Usados,8059261979,BMW,,Nacional,600 cv,42 000 km,Sedan,Automática,Série 6,Sim
580,2009,,Diesel,Usados,8027843247,BMW,,,177 cv,190 000 km,Carrinha,Automática,Série 5,
581,2013,,Diesel,Usados,8075702417,Renault,,,110 cv,140 000 km,Carrinha,,,
582,2005,Classe 1,Diesel,Usados,8038794496,Audi,,Nacional,140 cv,234 649 km,Carrinha,Manual,,
583,2017,Classe 1,Diesel,Usados,8073388297,Mercedes-Benz,,Nacional,194 cv,36 000 km,Sedan,,Classe E,Sim
584,2015,Classe 1,Diesel,Usados,8069510708,Peugeot,,,120 cv,139 000 km,Carrinha,Manual,,
585,2014,Classe 1,Diesel,Usados,8051857735,SEAT,,,110 cv,159 881 km,Utilitário,Manual,,
586,2011,Classe 1,Diesel,Usados,8073186505,SEAT,00-00-00,Nacional,90 cv,242 000 km,Sedan,Manual,,Sim
587,2004,,Diesel,Usados,8073156388,BMW,,,150 cv,158 000 km,Carrinha,Manual,Série 3,Sim
588,2015,Classe 1,Diesel,Usados,8073090155,Ford,00-00-00,Nacional,120 cv,155 000 km,Monovolume,Manual,,
589,2007,Classe 1,Diesel,Usados,8039868289,Citroën,,Nacional,110 cv,190 000 km,Monovolume,Automática,,Sim
590,2017,Classe 1,Gasolina,Usados,8073205603,Renault,66-SU-59,Nacional,70 cv,25 372 km,Pequeno citadino,Manual,,
591,2012,,Diesel,Usados,8075740851,Peugeot,,,112 cv,160 000 km,Carrinha,Automática,,
592,2015,Classe 1,Gasolina,Usados,8059261979,BMW,,Nacional,600 cv,42 000 km,Sedan,Automática,Série 6,Sim
593,2016,Classe 1,Gasolina,Usados,8068161597,Peugeot,00-00-00,,82 cv,49 000 km,Pequeno citadino,Manual,,
594,2010,,Diesel,Usados,8068016442,VW,,Nacional,104 cv,138 000 km,Utilitário,Manual,,
595,2012,Classe 1,Diesel,Usados,8052166162,Audi,,,143 cv,144 715 km,Carrinha,Manual,,
596,1998,,Diesel,Usados,8075739720,Audi,,Nacional,110 cv,275 000 km,Utilitário,Manual,,Sim
597,2012,Classe 1,Diesel,Usados,8038859981,BMW,,,218 cv,190 000 km,Carrinha,Manual,Série 5,
598,2015,Classe 1,Diesel,Usados,8075739957,Peugeot,,Nacional,180 cv,113 410 km,Carrinha,Automática,,
599,2015,Classe 1,Diesel,Usados,8070422546,MINI,,,95 cv,168 000 km,Citadino,Manual,,
600,2014,Classe 1,Diesel,Usados,8051651744,VW,,,90 cv,75 000 km,Citadino,Automática,,
601,2016,Classe 1,Diesel,Usados,8071827263,Renault,,,110 cv,46 700 km,Carrinha,Manual,,
602,2015,,Diesel,Usados,8075606899,BMW,,Nacional,163 cv,101 000 km,SUV / TT,Manual,Série X,
603,2011,Classe 1,Diesel,Usados,8051446066,Audi,,Nacional,177 cv,240 000 km,Carrinha,Automática,,
604,2014,Classe 1,Diesel,Usados,8075739481,Peugeot,70-OX-45,Nacional,68 cv,165 000 km,Citadino,Manual,,Sim
605,2015,,Diesel,Usados,8075606899,BMW,,Nacional,163 cv,101 000 km,SUV / TT,Manual,Série X,
606,2004,Classe 1,Diesel,Usados,8062357231,Renault,,Nacional,120 cv,250 000 km,Cabrio,Manual,,
607,2017,,Diesel,Usados,8027843595,BMW,,,190 cv,50 000 km,SUV / TT,Automática,Série X,
608,2013,Classe 1,Diesel,Usados,8058153311,Audi,,Nacional,150 cv,280 000 km,Carrinha,Automática,,
609,2010,,Gasolina,Usados,8015888001,Opel,,Nacional,90 cv,210 000 km,Carrinha,Manual,,
610,2019,Classe 1,Diesel,Usados,8075586393,Renault,,Nacional,90 cv,17 000 km,Carrinha,Manual,,
611,2017,Classe 1,Diesel,Usados,8064855446,Mercedes-Benz,,,136 cv,140 000 km,Sedan,Manual,Classe C,Sim
612,2002,Classe 1,Diesel,Usados,8063494054,Ford,,,130 cv,343 540 km,Carrinha,Manual,,Sim
613,2010,,Diesel,Usados,8046815098,VW,,Nacional,105 cv,110 000 km,Sedan,Manual,,
614,2005,Classe 1,Diesel,Usados,8072868026,Audi,,Nacional,140 cv,218 520 km,Carrinha,Manual,,
615,2000,,Diesel,Usados,8062361928,Mercedes-Benz,,Nacional,122 cv,310 000 km,Monovolume,Manual,Classe V,
616,2006,Classe 1,Diesel,Usados,8050406045,VW,,,140 cv,300 000 km,Carrinha,Manual,,
617,2019,Classe 1,Diesel,Usados,8075586393,Renault,,Nacional,90 cv,17 000 km,Carrinha,Manual,,
618,2011,Classe 1,Diesel,Usados,8045497323,Audi,,Nacional,143 cv,190 000 km,Carrinha,Automática,,
619,2001,,Diesel,Usados,8039808109,Mercedes-Benz,,,116 cv,220 000 km,Sedan,Manual,Classe C,
620,2014,,Diesel,Usados,8027843181,BMW,,,184 cv,129 000 km,SUV / TT,Automática,Série X,
621,2015,Classe 1,Diesel,Usados,8074387036,VW,,Nacional,110 cv,125 562 km,Carrinha,Manual,,Sim
622,2010,Classe 1,Diesel,Usados,8050194150,BMW,,,177 cv,190 000 km,Carrinha,Automática,Série 5,
623,2006,Classe 1,Diesel,Usados,8050134190,Audi,,Nacional,140 cv,360 000 km,Carrinha,Automática,,
624,2015,Classe 1,Gasolina,Usados,8073095510,Smart,,,71 cv,33 400 km,Pequeno citadino,Manual,,
625,2017,Classe 1,Híbrido (Diesel),Usados,8052936372,Mercedes-Benz,,,204 cv,30 000 km,Carrinha,Automática,Classe C,
626,2002,Classe 1,Gasolina,Usados,8071826623,Peugeot,,,110 cv,175 000 km,Citadino,Manual,,Sim
627,2015,Classe 1,Diesel,Usados,8058262574,VW,,Nacional,90 cv,160 000 km,Citadino,Automática,,
628,2010,Classe 1,Diesel,Usados,8027843841,Audi,,Nacional,143 cv,170 000 km,Carrinha,Automática,,
629,2016,Classe 1,Diesel,Usados,8058257790,Opel,,,110 cv,130 000 km,Utilitário,Manual,,
630,2014,,Diesel,Usados,8046802019,VW,,Nacional,90 cv,140 000 km,Citadino,Automática,,
631,2010,Classe 1,Gasolina,Usados,8062359254,Honda,,Nacional,90 cv,130 000 km,Citadino,Manual,,
632,2017,Classe 1,Diesel,Usados,8064855446,Mercedes-Benz,,,136 cv,140 000 km,Sedan,Manual,Classe C,Sim
633,2014,Classe 2,Diesel,Usados,8036235475,Audi,,Nacional,245 cv,180 000 km,SUV / TT,Automática,,
634,2015,Classe 1,Gasolina,Usados,8073095510,Smart,,,71 cv,33 400 km,Pequeno citadino,Manual,,
635,2010,,Diesel,Usados,8046727593,Audi,,Nacional,170 cv,170 000 km,Carrinha,Automática,,
636,2004,Classe 1,Diesel,Usados,8073381282,BMW,00-00-ZE,Nacional,163 cv,169 115 km,Pequeno citadino,Automática,Série 1,Sim
637,2012,,Diesel,Usados,8036832642,BMW,,,184 cv,150 000 km,SUV / TT,Automática,Série X,
638,2005,Classe 1,Diesel,Usados,8074398370,Opel,,,125 cv,270 000 km,Carrinha,Manual,,
639,2014,Classe 1,Eléctrico,Usados,8058719166,Tesla,,Importado,367 cv,122 000 km,Sedan,Automática,,
640,2008,Classe 1,Diesel,Usados,8075643112,BMW,22-FE-04,Nacional,177 cv,159 500 km,Sedan,Manual,Série 3,Sim
641,2011,Classe 1,Diesel,Usados,8070046496,Audi,,,143 cv,272 000 km,Carrinha,Automática,,
642,2016,Classe 1,Diesel,Usados,8066129771,Ford,,,210 cv,98 792 km,Monovolume,Automática,,Sim
643,2016,,Diesel,Usados,8066445762,SEAT,04-SD-06,Nacional,110 cv,128 695 km,Carrinha,Manual,,
644,2016,Classe 1,Gasolina,Usados,8049234836,BMW,,Nacional,360 cv,56 000 km,Sedan,Automática,Série 3,Sim
645,2012,Classe 1,Diesel,Usados,8075738563,BMW,,,120 cv,172 000 km,Carrinha,Manual,Série 5,
646,2016,,Diesel,Usados,8064943271,SEAT,06-RV-73,Nacional,110 cv,142 820 km,Carrinha,Manual,,
647,2015,Classe 1,Diesel,Usados,8073198801,Peugeot,,Importado,120 cv,165 481 km,Carrinha,Manual,,Sim
648,2017,Classe 1,Diesel,Usados,8048321910,Volvo,00-TS-00,Nacional,120 cv,98 960 km,Utilitário,Manual,,
649,2008,Classe 2,Diesel,Usados,8075738102,BMW,,,286 cv,206 350 km,SUV / TT,Automática,Série X,Sim
650,2017,,Diesel,Usados,8075731328,Mercedes-Benz,,,258 cv,23 723 km,Carrinha,,Classe CLS,
651,2015,,Diesel,Usados,8068142220,VW,45QJ66,,150 cv,106 634 km,Sedan,Automática,,Sim
652,2008,Classe 1,Diesel,Usados,8053884138,BMW,,,143 cv,221 856 km,Sedan,Manual,Série 3,Sim
653,2017,Classe 1,Diesel,Usados,8075744531,BMW,,Nacional,194 cv,67 300 km,Carrinha,Automática,Série 5,
654,2014,,Diesel,Usados,8071978545,Ford,,,110 cv,119 000 km,Carrinha,Manual,,
655,2018,Classe 1,Gasolina,Usados,8075739319,Fiat,,,69 cv,40 458 km,Cabrio,Manual,,
656,2016,Classe 1,Diesel,Usados,8072073674,VW,,Importado,110 cv,183 000 km,Carrinha,Automática,,
657,2015,Classe 1,Diesel,Usados,8074282293,Ford,,,163 cv,138 978 km,Monovolume,Automática,,Sim
658,2017,,Diesel,Usados,8059942384,Fiat,87-TX-15,Nacional,95 cv,49 444 km,SUV / TT,Manual,,Sim
659,1998,Classe 1,Diesel,Usados,8075739292,BMW,,Nacional,143 cv,445 000 km,Sedan,Manual,Série 5,
660,2015,,Diesel,Usados,8068142220,VW,45QJ66,,150 cv,106 634 km,Sedan,Automática,,Sim
661,2009,,Diesel,Usados,8075739366,BMW,,Nacional,177 cv,139 094 km,Sedan,Manual,Série 5,Sim
662,2016,,Diesel,Usados,8071976769,Fiat,,Nacional,95 cv,46 829 km,Pequeno citadino,Manual,,
663,2001,Classe 1,Diesel,Usados,8059081709,Mercedes-Benz,,Nacional,204 cv,190 024 km,Sedan,Automática,Classe S,
664,2002,Classe 1,Diesel,Usados,8075738852,Smart,,,41 cv,204 753 km,Pequeno citadino,Automática,,
665,2014,,Diesel,Usados,8046801854,VW,,Nacional,90 cv,210 000 km,Citadino,Automática,,
666,2013,,Diesel,Usados,8073204740,Citroën,,,70 cv,147 000 km,Citadino,,,
667,2008,Classe 1,Diesel,Usados,8075643112,BMW,22-FE-04,Nacional,177 cv,159 500 km,Sedan,Manual,Série 3,Sim
668,2010,Classe 1,Diesel,Usados,8064923603,BMW,00-IT-00,Nacional,177 cv,105 294 km,SUV / TT,Manual,Série X,Sim
669,2011,Classe 1,Diesel,Usados,8056605238,SEAT,57-MN-77,Nacional,105 cv,83 395 km,Monovolume,Manual,,
670,2008,Classe 1,Diesel,Usados,8073186977,Nissan,,Nacional,106 cv,138 000 km,SUV / TT,Manual,,
671,2017,Classe 1,Diesel,Usados,8075744531,BMW,,Nacional,194 cv,67 300 km,Carrinha,Automática,Série 5,
672,2005,,Gasolina,Usados,8075739123,Opel,,Nacional,90 cv,139 000 km,Utilitário,Manual,,
673,2011,Classe 1,Diesel,Usados,8057867034,BMW,,,184 cv,220 000 km,Carrinha,Automática,Série 5,
674,2016,Classe 1,Diesel,Usados,8075735284,Jaguar,,,163 cv,133 000 km,Sedan,Manual,,
675,2017,Classe 1,Diesel,Usados,8048321910,Volvo,00-TS-00,Nacional,120 cv,98 960 km,Utilitário,Manual,,
676,2017,Classe 1,Diesel,Usados,8075732766,BMW,,Nacional,116 cv,12 700 km,SUV / TT,Manual,Série X,
677,2019,,Diesel,Usados,8075738869,Mazda,,Nacional,150 cv,28 502 km,SUV / TT,Automática,,
678,2015,Classe 1,Diesel,Usados,8075738456,Mercedes-Benz,,Nacional,204 cv,109 000 km,Carrinha,Automática,Classe E,Sim
679,2020,Classe 1,Diesel,Usados,8073204583,Volvo,68-ZR-82,Nacional,200 cv,500 km,SUV / TT,Automática,,Sim
680,2007,Classe 1,Diesel,Usados,8066359256,Renault,,Nacional,105 cv,119 000 km,Cabrio,Manual,,
681,2010,Classe 1,Diesel,Usados,8057710962,Mitsubishi,,Nacional,116 cv,132 000 km,SUV / TT,Manual,,
682,2015,Classe 1,Diesel,Usados,8064856398,Citroën,08-QJ-59,Nacional,120 cv,75 000 km,Utilitário,Manual,,Sim
683,2015,Classe 1,Diesel,Usados,8070083261,Volvo,,Nacional,181 cv,77 800 km,SUV / TT,Manual,,
684,2016,,Gasolina,Usados,8075738264,VW,00-00-00,Nacional,75 cv,99 000 km,Citadino,Manual,,Sim
685,2001,Classe 1,Diesel,Usados,8073299864,SEAT,,Nacional,90 cv,291 000 km,Citadino,Manual,,Sim
686,2011,Classe 1,Diesel,Usados,8071981446,Opel,,Nacional,90 cv,117 000 km,Carrinha,Manual,,
687,2015,Classe 1,Diesel,Usados,8064856398,Citroën,08-QJ-59,Nacional,120 cv,75 000 km,Utilitário,Manual,,Sim
688,2004,Classe 1,Diesel,Usados,8067787635,Renault,,Nacional,100 cv,204 000 km,Carrinha,Manual,,
689,2015,,Diesel,Usados,8059400912,Audi,38-ZC-53,,90 cv,123 000 km,Citadino,Manual,,Sim
690,2014,,Diesel,Usados,8075737784,BMW,00-00-00,,184 cv,149 308 km,Carrinha,Automática,Série 3,
691,2009,Classe 1,Diesel,Usados,8064854035,Mercedes-Benz,,,150 cv,200 000 km,Coupé,Manual,Classe CLC,
