,Ano de Registo,Classe do veículo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Série,Tipo de Caixa,Matrícula,Origem,Valor Fixo
806,2003,,Diesel,Usados,8060096942,BMW,188 cv,185 000 km,SUV / TT,Série X,Automática,,Nacional,
807,2001,,GPL,Usados,8073624795,Mercedes-Benz,347 cv,230 000 km,SUV / TT,Classe M,,,,
808,2017,,Gasolina,Usados,8067598534,BMW,450 cv,33 500 km,Coupé,Série 4,Automática,,,
809,2007,Classe 1,Gasolina,Usados,8063980168,Suzuki,125 cv,149 000 km,Citadino,,Manual,,,
810,2017,Classe 1,Diesel,Usados,8074637415,Renault,90 cv,73 000 km,Citadino,,Manual,,,
811,2016,Classe 2,Diesel,Usados,8059197247,BMW,440 cv,32 000 km,SUV / TT,Série X,Automática,,Nacional,Sim
812,2015,,Diesel,Usados,8075645969,BMW,115 cv,160 000 km,SUV / TT,Série 2,,,,
813,2002,,Diesel,Usados,8074859700,Audi,75 cv,315 000 km,Utilitário,,,,,Sim
814,2009,,Gasolina,Usados,8065691019,Ferrari,460 cv,70 000 km,Coupé,,,,,Sim
815,2018,Classe 1,Diesel,Usados,8045399540,Mercedes-Benz,177 cv,35 000 km,Sedan,Classe CLA,Automática,,Nacional,
816,2014,Classe 1,Diesel,Usados,8073625801,Nissan,110 cv,127 000 km,SUV / TT,,Manual,,,
817,2013,Classe 1,Diesel,Usados,8064107736,BMW,218 cv,165 000 km,Sedan,Série 5,Automática,,,
818,2016,Classe 1,Diesel,Usados,8075591793,Mercedes-Benz,204 cv,49 356 km,Coupé,Classe C,Automática,,Nacional,
819,2017,,Diesel,Usados,8074637219,Peugeot,100 cv,61 000 km,Utilitário,,Manual,,,
820,2015,,Diesel,Usados,8075645969,BMW,115 cv,160 000 km,SUV / TT,Série 2,,,,
821,2010,Classe 1,Diesel,Usados,8073808804,Citroën,75 cv,98 740 km,Citadino,,Manual,,Nacional,
822,2004,Classe 1,Gasolina,Usados,8074609534,Citroën,60 cv,101 000 km,Citadino,,Manual,,Nacional,Sim
823,2015,Classe 1,Diesel,Usados,8069734076,Peugeot,120 cv,133 000 km,Carrinha,,Manual,,Importado,
824,2011,,Diesel,Usados,8073984161,MINI,112 cv,109 800 km,Citadino,,Manual,,,
825,2018,Classe 1,Híbrido (Gasolina),Usados,8053782018,Mercedes-Benz,295 cv,60 000 km,Carrinha,Classe C,Automática,,Importado,
826,2010,Classe 1,Diesel,Usados,8073811466,BMW,245 cv,420 000 km,Sedan,Série 7,Automática,,Nacional,
827,2003,,Gasolina,Usados,8074637511,Citroën,60 cv,149 700 km,Citadino,,Manual,,,Sim
828,2004,,Gasolina,Usados,8074454791,Smart,61 cv,110 000 km,Cabrio,,Automática,,Nacional,
829,2015,Classe 1,Diesel,Usados,8067908990,Mercedes-Benz,110 cv,104 851 km,SUV / TT,Classe GLA,Manual,00-00-00,,
830,2008,Classe 1,Diesel,Usados,8068890926,VW,140 cv,204 248 km,Utilitário,,Manual,,,
831,2008,Classe 1,Diesel,Usados,8074635965,BMW,177 cv,250 000 km,Sedan,Série 5,Automática,,Nacional,
832,2001,Classe 1,Diesel,Usados,8074700163,Mercedes-Benz,143 cv,250 000 km,Citadino,Classe C,Manual,,,
833,2016,,Diesel,Usados,8061751908,Renault,115 cv,122 195 km,Carrinha,,Automática,,,
834,2013,Classe 1,Gasolina,Usados,8061905177,MINI,184 cv,70 000 km,Citadino,,Manual,,Nacional,
835,2011,,Diesel,Usados,8073988033,Opel,90 cv,120 000 km,Utilitário,,Manual,,,
836,2018,Classe 1,Híbrido (Gasolina),Usados,8053782018,Mercedes-Benz,295 cv,60 000 km,Carrinha,Classe C,Automática,,Importado,
837,2012,Classe 1,Diesel,Usados,8074635840,BMW,313 cv,184 000 km,Coupé,Série 6,Automática,,,Sim
838,2017,,Diesel,Usados,8066210205,Volvo,120 cv,30 000 km,Utilitário,,,78-TS-96,Nacional,
839,2010,Classe 1,Diesel,Usados,8033460849,BMW,143 cv,124 600 km,SUV / TT,Série X,Automática,,Nacional,Sim
840,2017,,Diesel,Usados,8072429519,Land Rover,150 cv,55 000 km,SUV / TT,,Manual,,Nacional,
841,2002,,Diesel,Usados,8074305889,BMW,163 cv,322 000 km,Sedan,Série 5,,,,Sim
842,2018,Classe 1,Gasolina,Usados,8074633921,Fiat,69 cv,26 400 km,Cabrio,,Manual,,,
843,2016,,Diesel,Usados,8070450326,BMW,190 cv,115 000 km,Utilitário,Série 1,Automática,,,
844,2009,,Diesel,Usados,8069778291,BMW,286 cv,204 000 km,SUV / TT,Série X,Automática,,Nacional,
845,2010,Classe 1,Diesel,Usados,8074698644,Smart,54 cv,85 000 km,Pequeno citadino,,Semi-automática,06-IV-45,,
846,2019,Classe 1,Gasolina,Usados,8072060589,Nissan,100 cv,17 750 km,Citadino,,Manual,,Nacional,
847,2018,Classe 1,Diesel,Usados,8072252181,Nissan,110 cv,24 900 km,SUV / TT,,Manual,,Nacional,
848,2018,Classe 1,Diesel,Usados,8072258681,Nissan,110 cv,25 850 km,SUV / TT,,Manual,,Nacional,
849,2018,,Diesel,Usados,8072802841,Mercedes-Benz,204 cv,26 000 km,SUV / TT,Classe GLC,Automática,,,
850,2017,,Diesel,Usados,8073810290,VW,115 cv,101 111 km,Carrinha,,Manual,,Nacional,
851,2017,Classe 1,Diesel,Usados,8074697878,Renault,110 cv,45 000 km,Citadino,,Manual,,Nacional,
852,2008,Classe 1,Diesel,Usados,8056624305,Audi,300 cv,178 000 km,Coupé,,Semi-automática,,Nacional,
853,2019,,Diesel,Usados,8067818812,Mercedes-Benz,194 cv,18 000 km,Carrinha,Classe E,Semi-automática,84-XA-46,Nacional,Sim
854,2015,Classe 1,Diesel,Usados,8067908990,Mercedes-Benz,110 cv,104 851 km,SUV / TT,Classe GLA,Manual,00-00-00,,
855,2015,Classe 1,Diesel,Usados,8069494012,Mercedes-Benz,110 cv,200 000 km,Sedan,Classe CLA,Manual,,,Sim
856,2012,,Eléctrico,Usados,8070890430,Opel,150 cv,130 000 km,Sedan,,,,,
857,2002,Classe 1,Diesel,Usados,8074633540,Opel,65 cv,230 000 km,Citadino,,Manual,,,
858,2016,Classe 1,Híbrido (Gasolina),Usados,8073981256,BMW,252 cv,51 950 km,Sedan,Série 3,Automática,,Importado,Sim
859,2015,Classe 1,Diesel,Usados,8063904267,Mercedes-Benz,136 cv,160 000 km,Carrinha,Classe C,Automática,,,
860,2015,,Diesel,Usados,8074309965,Peugeot,120 cv,150 000 km,Carrinha,,,,,
861,2015,,Diesel,Usados,8074309965,Peugeot,120 cv,150 000 km,Carrinha,,,,,
862,2001,,GPL,Usados,8073624795,Mercedes-Benz,347 cv,230 000 km,SUV / TT,Classe M,,,,
863,2016,Classe 1,Diesel,Usados,8067496198,Volvo,120 cv,100 000 km,Utilitário,,Automática,,Importado,
864,2015,Classe 1,Gasolina,Usados,8073095510,Smart,71 cv,33 400 km,Pequeno citadino,,Manual,,,
865,2012,Classe 1,Diesel,Usados,8063067390,Renault,110 cv,160 000 km,Carrinha,,Manual,00-00-00,Nacional,Sim
866,2018,,Gasolina,Usados,8073304525,Smart,90 cv,5 667 km,Pequeno citadino,,Automática,,Nacional,Sim
867,2015,Classe 1,Diesel,Usados,8073811619,Peugeot,120 cv,165 000 km,Citadino,,Manual,,Importado,
868,2013,Classe 1,Gasolina,Usados,8071097697,Renault,66 cv,82 738 km,Citadino,,Manual,,Nacional,
869,2009,Classe 1,Híbrido (Gasolina),Usados,8074310602,Honda,115 cv,75 777 km,Utilitário,,Automática,,Nacional,Sim
870,2018,,Diesel,Usados,8072802841,Mercedes-Benz,204 cv,26 000 km,SUV / TT,Classe GLC,Automática,,,
871,2007,Classe 1,Gasolina,Usados,8073981726,Mercedes-Benz,388 cv,57 000 km,Coupé,Classe CL,Automática,,Nacional,
872,2003,,Gasolina,Usados,8071782037,Mercedes-Benz,163 cv,69 000 km,Utilitário,Classe CLK,Manual,,,Sim
873,2014,Classe 1,Diesel,Usados,8073618107,BMW,224 cv,195 000 km,Coupé,Série 2,Automática,,,
874,2015,Classe 1,Gasolina,Usados,8073095510,Smart,71 cv,33 400 km,Pequeno citadino,,Manual,,,
875,2007,Classe 1,Diesel,Usados,8063802466,Renault,105 cv,173 500 km,Monovolume,,Manual,,Nacional,Sim
876,2019,,Diesel,Usados,8067818812,Mercedes-Benz,194 cv,18 000 km,Carrinha,Classe E,Semi-automática,84-XA-46,Nacional,Sim
877,2016,,Diesel,Usados,8073809837,Audi,190 cv,160 000 km,Carrinha,,Automática,,Importado,
878,2002,Classe 1,Diesel,Usados,8072379352,VW,100 cv,163 531 km,Utilitário,,Manual,,Importado,Sim
879,1991,Classe 1,Gasolina,Usados,8073304037,Suzuki,60 cv,47 789 km,SUV / TT,,Manual,,,
880,2015,,Diesel,Usados,8070646946,VW,150 cv,141 046 km,Sedan,,Manual,52QQ13,,Sim
881,2017,Classe 1,Diesel,Usados,8074302764,Peugeot,100 cv,48 000 km,SUV / TT,,Automática,,,
882,2015,,Híbrido (Gasolina),Usados,8072065927,Toyota,99 cv,62 017 km,Sedan,,Automática,89PN12,,Sim
883,2015,,Diesel,Usados,8073774300,VW,90 cv,77 096 km,Utilitário,,Manual,55PU88,,Sim
884,2015,,Diesel,Usados,8072065201,Toyota,143 cv,127 534 km,Sedan,,Manual,47QO58,,Sim
885,2017,Classe 1,Diesel,Usados,8074302764,Peugeot,100 cv,48 000 km,SUV / TT,,Automática,,,
886,2015,Classe 1,Diesel,Usados,8073301904,BMW,116 cv,99 500 km,Utilitário,Série 1,Automática,,Importado,Sim
887,2015,,Diesel,Usados,8073763682,VW,90 cv,89 945 km,Utilitário,,Manual,76QE64,,Sim
888,2016,,Diesel,Usados,8071890599,Toyota,90 cv,54 067 km,Utilitário,,Manual,78RU11,,Sim
889,2015,,Diesel,Usados,8073763736,Volvo,181 cv,107 646 km,Sedan,,Manual,47PR86,,Sim
890,2017,Classe 1,Diesel,Usados,8064855446,Mercedes-Benz,136 cv,140 000 km,Sedan,Classe C,Manual,,,Sim
891,2015,,Diesel,Usados,8069117276,VW,105 cv,125 161 km,Carrinha,,Manual,56QC29,,Sim
892,2015,,Diesel,Usados,8073763561,VW,105 cv,92 404 km,Carrinha,,Manual,87QE00,,Sim
893,2015,,Gasolina,Usados,8073763693,Smart,71 cv,52 900 km,Coupé,,Manual,90QI41,,Sim
894,2016,,Diesel,Usados,8072064477,VW,120 cv,64 555 km,Carrinha,,Manual,40RR27,,Sim
895,2015,,Diesel,Usados,8072989130,Renault,160 cv,105 000 km,Monovolume,,,,,
896,2015,,Diesel,Usados,8073763767,VW,90 cv,77 428 km,Utilitário,,Manual,01PU42,,Sim
897,2013,Classe 1,Diesel,Usados,8075062233,Citroën,110 cv,141 232 km,Monovolume,,Automática,,Importado,Sim
898,2018,,Diesel,Usados,8073763718,Volvo,190 cv,31 713 km,Sedan,,Automática,86VH80,,Sim
899,2015,Classe 1,Diesel,Usados,8074631779,Mercedes-Benz,136 cv,138 000 km,Carrinha,Classe C,Automática,,,
900,2018,Classe 1,Diesel,Usados,8074376793,Mercedes-Benz,110 cv,46 700 km,Utilitário,Classe A,Manual,,,Sim
901,2018,Classe 1,Diesel,Usados,8074376793,Mercedes-Benz,110 cv,46 700 km,Utilitário,Classe A,Manual,,,Sim
902,2007,,Gasolina,Usados,8073683792,Porsche,245 cv,40 000 km,Coupé,,Manual,,,
903,2015,,Diesel,Usados,8073764000,VW,110 cv,108 148 km,Carrinha,,Manual,23PU10,,Sim
904,2016,,Diesel,Usados,8072324141,VW,75 cv,24 731 km,Citadino,,Manual,40SC73,,Sim
905,2019,Classe 1,Diesel,Usados,8070651396,BMW,116 cv,67 km,SUV / TT,Série X,,,Nacional,Sim
906,2014,Classe 1,Diesel,Usados,8074290439,Renault,110 cv,172 000 km,Carrinha,,Manual,,,
907,2017,,Diesel,Usados,8073765047,Volvo,190 cv,90 313 km,Carrinha,,Automática,19TS42,,Sim
908,2003,Classe 1,Diesel,Usados,8069005957,Mercedes-Benz,177 cv,246 000 km,Sedan,Classe E,Manual,13-79-VR,Nacional,
909,2017,,Diesel,Usados,8071892439,SEAT,115 cv,123 165 km,Carrinha,,Manual,42TB74,,Sim
910,2011,,GPL,Usados,8074624893,Chevrolet,90 cv,154 500 km,Citadino,,,,,Sim
911,2015,,Diesel,Usados,8072989130,Renault,160 cv,105 000 km,Monovolume,,,,,
912,2006,,Gasolina,Usados,8071572059,Ford,80 cv,177 000 km,Carrinha,,,,,
913,2015,,Diesel,Usados,8071977100,Toyota,90 cv,49 321 km,Citadino,,Manual,45PN17,,Sim
914,2015,,Diesel,Usados,8070309138,VW,90 cv,118 385 km,Utilitário,,Manual,67PR36,,Sim
915,2019,,Eléctrico,Usados,8074305800,Tesla,520 cv,7 000 km,SUV / TT,,,,,
916,1987,,Diesel,Usados,8073718195,Nissan,90 cv,339 600 km,SUV / TT,,,,,
917,2017,Classe 1,Diesel,Usados,8064855446,Mercedes-Benz,136 cv,140 000 km,Sedan,Classe C,Manual,,,Sim
918,2015,,Diesel,Usados,8069107918,VW,150 cv,123 610 km,Sedan,,Manual,12QH69,,Sim
919,2013,,Diesel,Usados,8072575630,VW,105 cv,20 500 km,Cabrio,,Automática,,,
920,2008,Classe 2,Diesel,Usados,8052914668,BMW,286 cv,140 000 km,SUV / TT,Série X,Automática,,Nacional,
921,2016,,Diesel,Usados,8073763609,Renault,90 cv,76 867 km,Citadino,,Manual,16RR73,,Sim
922,2016,,Gasolina,Usados,8071891095,SEAT,75 cv,26 477 km,Utilitário,,Manual,68SD87,,Sim
923,2015,,Diesel,Usados,8073764002,Renault,90 cv,75 112 km,Citadino,,Manual,60QH01,,Sim
924,2017,,Diesel,Usados,8073765089,Renault,90 cv,49 814 km,Citadino,,Manual,30TR53,,Sim
925,2015,,Diesel,Usados,8069465115,Renault,95 cv,86 963 km,Carrinha,,Manual,56PO74,,Sim
926,2015,,Diesel,Usados,8075697555,BMW,190 cv,60 000 km,Utilitário,Série 1,Manual,,Nacional,
927,2016,,Gasolina,Usados,8069465975,SEAT,75 cv,46 789 km,Utilitário,,Manual,32SE17,,Sim
928,2017,,Diesel,Usados,8072187326,Renault,110 cv,80 659 km,Carrinha,,Manual,54TE05,,Sim
929,2015,,Diesel,Usados,8071919152,Renault,110 cv,116 552 km,Carrinha,,Manual,63QG70,,Sim
930,2015,,Diesel,Usados,8071890508,Renault,95 cv,86 439 km,Carrinha,,Manual,84QL43,,Sim
931,2015,,Diesel,Usados,8070655358,Renault,95 cv,99 792 km,Carrinha,,Manual,11PO97,,Sim
932,2016,,Diesel,Usados,8070646796,Renault,90 cv,89 417 km,Citadino,,Manual,21RJ37,,Sim
933,2005,Classe 1,Diesel,Usados,8056505919,Mercedes-Benz,170 cv,160 000 km,Coupé,Classe CLK,Automática,,Nacional,
934,2008,Classe 2,Diesel,Usados,8052914668,BMW,286 cv,140 000 km,SUV / TT,Série X,Automática,,Nacional,
935,2005,Classe 1,Diesel,Usados,8056505919,Mercedes-Benz,170 cv,160 000 km,Coupé,Classe CLK,Automática,,Nacional,
936,2015,,Diesel,Usados,8072324475,SEAT,110 cv,91 535 km,Carrinha,,Manual,81PV55,,Sim
937,2016,,Gasolina,Usados,8073763672,SEAT,75 cv,32 830 km,Utilitário,,Manual,91SC00,,Sim
938,2015,,Diesel,Usados,8073763662,Renault,110 cv,104 013 km,Carrinha,,Manual,20QN50,,Sim
939,2017,,Diesel,Usados,8073763714,Renault,90 cv,46 307 km,Citadino,,Manual,45TR74,,Sim
940,2018,,Diesel,Usados,8073763684,Renault,110 cv,87 601 km,SUV / TT,,Manual,17VP64,,Sim
941,2015,Classe 1,Diesel,Usados,8070083261,Volvo,181 cv,77 800 km,SUV / TT,,Manual,,Nacional,
942,2015,,Diesel,Usados,8073763997,Renault,90 cv,95 769 km,Citadino,,Manual,51QD51,,Sim
943,2017,,Diesel,Usados,8073763774,Renault,90 cv,64 392 km,Citadino,,Manual,29TF41,,Sim
944,2016,,Gasolina,Usados,8072855957,SEAT,75 cv,45 053 km,Utilitário,,Manual,45SC18,,Sim
945,2015,,Diesel,Usados,8075697555,BMW,190 cv,60 000 km,Utilitário,Série 1,Manual,,Nacional,
946,2016,,Diesel,Usados,8073763702,Renault,110 cv,99 579 km,Utilitário,,Manual,62RZ79,,Sim
947,2015,,Diesel,Usados,8071918080,Renault,90 cv,127 308 km,Citadino,,Manual,62PQ33,,Sim
948,2018,,Gasolina,Usados,8073763671,Renault,280 cv,33 093 km,Utilitário,,Automática,94VG12,,Sim
949,2016,,Diesel,Usados,8073763789,Renault,75 cv,86 331 km,Citadino,,Manual,47RQ78,,Sim
950,2015,,Diesel,Usados,8073763552,SEAT,110 cv,104 665 km,Utilitário,,Manual,65QN54,,Sim
951,2017,,Diesel,Usados,8070634957,Renault,110 cv,66 887 km,Carrinha,,Manual,36TV85,,Sim
952,2016,,Gasolina,Usados,8073763633,SEAT,75 cv,29 400 km,Utilitário,,Manual,45SC16,,Sim
953,2015,Classe 1,Diesel,Usados,8070083261,Volvo,181 cv,77 800 km,SUV / TT,,Manual,,Nacional,
954,2016,,Diesel,Usados,8073763626,Renault,90 cv,79 007 km,Citadino,,Manual,59SE73,,Sim
955,2016,,Gasolina,Usados,8073763599,SEAT,75 cv,22 483 km,Utilitário,,Manual,16SC23,,Sim
956,2016,,Gasolina,Usados,8070311328,SEAT,75 cv,56 104 km,Utilitário,,Manual,44SC99,,Sim
957,2017,,Diesel,Usados,8070579506,Renault,90 cv,60 023 km,Citadino,,Manual,62TM00,,Sim
958,2015,,Diesel,Usados,8073763691,Renault,110 cv,83 272 km,Carrinha,,Manual,48QP20,,Sim
959,2016,,Gasolina,Usados,8073763656,SEAT,75 cv,19 932 km,Utilitário,,Manual,03SD56,,Sim
960,2008,Classe 2,Diesel,Usados,8052914668,BMW,286 cv,140 000 km,SUV / TT,Série X,Automática,,Nacional,
961,2015,,Diesel,Usados,8073787295,Mercedes-Benz,116 cv,121 189 km,Carrinha,Classe C,Manual,76QN86,,Sim
962,2015,,Diesel,Usados,8071896122,Mercedes-Benz,136 cv,117 410 km,Sedan,Classe C,Manual,17QP68,,Sim
963,2016,,Diesel,Usados,8070647592,Ford,120 cv,137 827 km,Utilitário,,Manual,45SB91,,Sim
964,2015,,Diesel,Usados,8073763587,Nissan,110 cv,133 743 km,SUV / TT,,Manual,06PT38,,Sim
965,2016,Classe 1,Diesel,Usados,8044087532,Mercedes-Benz,136 cv,157 943 km,Carrinha,Classe C,Automática,23-XG-89,,Sim
966,2015,,Diesel,Usados,8069963801,Ford,120 cv,110 084 km,Utilitário,,Manual,45QO98,,Sim
967,2016,,Diesel,Usados,8072157966,Ford,120 cv,141 470 km,Utilitário,,Manual,45SB95,,Sim
968,2018,,Diesel,Usados,8069963179,Peugeot,100 cv,116 021 km,Carrinha,,Manual,84UN77,,Sim
969,2015,,Diesel,Usados,8074497367,Citroën,120 cv,166 976 km,Monovolume,,Manual,60-ZP-96,,Sim
970,2015,,Diesel,Usados,8073763973,Mercedes-Benz,136 cv,58 524 km,Sedan,Classe C,Manual,47QL86,,Sim
971,2017,,Diesel,Usados,8072854724,Peugeot,100 cv,43 945 km,Carrinha,,Manual,99TD17,,Sim
972,2015,,Diesel,Usados,8073863829,Mercedes-Benz,116 cv,118 238 km,Sedan,Classe C,Manual,70QB66,,Sim
973,2018,,Eléctrico,Usados,8074500630,BMW,170 cv,10 000 km,Utilitário,Série i,Automática,00-00-00,,Sim
974,2015,,Diesel,Usados,8073765050,Mercedes-Benz,136 cv,71 201 km,SUV / TT,Classe GLA,Manual,87QF70,,Sim
975,2016,,Diesel,Usados,8073763618,Opel,95 cv,95 245 km,Citadino,,Manual,48RX17,,Sim
976,2017,,Diesel,Usados,8069965458,Opel,95 cv,36 432 km,Citadino,,Manual,90TU92,,Sim
977,2015,,Diesel,Usados,8073787421,Nissan,110 cv,32 477 km,SUV / TT,,Manual,70QL74,,Sim
978,2015,,Diesel,Usados,8073764001,Mercedes-Benz,109 cv,55 439 km,Utilitário,Classe A,Manual,10QH28,,Sim
979,2017,,Diesel,Usados,8069943373,Peugeot,100 cv,54 334 km,Carrinha,,Manual,14TP76,,Sim
980,2017,,Gasolina,Usados,8073763595,Ford,80 cv,43 319 km,Citadino,,Manual,63TB80,,Sim
981,2017,,Diesel,Usados,8073763647,Peugeot,100 cv,100 154 km,Carrinha,,Manual,23TO00,,Sim
982,2017,,Diesel,Usados,8072809989,Nissan,110 cv,67 486 km,SUV / TT,,Manual,48SR02,,Sim
983,2016,,Diesel,Usados,8072158130,Ford,120 cv,115 947 km,Utilitário,,Manual,45SB89,,Sim
984,2017,,Diesel,Usados,8069137496,Peugeot,100 cv,52 026 km,Carrinha,,Manual,05TF81,,Sim
985,2010,Classe 1,Diesel,Usados,8062628411,BMW,204 cv,190 000 km,Carrinha,Série 5,Automática,,Nacional,
986,2014,,Diesel,Usados,8073763780,Ford,115 cv,118 417 km,Monovolume,,Manual,51OP82,,Sim
987,2018,,Eléctrico,Usados,8074500630,BMW,170 cv,10 000 km,Utilitário,Série i,Automática,00-00-00,,Sim
988,2004,Classe 1,Gasolina,Usados,8074631426,Porsche,260 cv,65 504 km,Cabrio,,Manual,,Nacional,
989,2015,,Diesel,Usados,8074497367,Citroën,120 cv,166 976 km,Monovolume,,Manual,60-ZP-96,,Sim
990,2016,Classe 1,Diesel,Usados,8044087532,Mercedes-Benz,136 cv,157 943 km,Carrinha,Classe C,Automática,23-XG-89,,Sim
991,2016,,Diesel,Usados,8073780094,Opel,110 cv,58 896 km,Utilitário,,Manual,48SD25,,Sim
992,2018,,Diesel,Usados,8072325560,Peugeot,120 cv,38 668 km,Carrinha,,Manual,93UV77,,Sim
993,2015,,Diesel,Usados,8073763972,Opel,136 cv,39 639 km,Utilitário,,Manual,86QJ91,,Sim
994,2016,,Diesel,Usados,8073763586,Opel,110 cv,126 843 km,Utilitário,,Manual,04SI59,,Sim
995,2017,,Diesel,Usados,8070345146,Opel,95 cv,82 978 km,Citadino,,Manual,42TH40,,Sim
996,2008,Classe 2,Diesel,Usados,8052914668,BMW,286 cv,140 000 km,SUV / TT,Série X,Automática,,Nacional,
997,2017,,Diesel,Usados,8072063929,Opel,95 cv,32 782 km,Citadino,,Manual,42TH10,,Sim
998,2015,,Diesel,Usados,8070560819,Mercedes-Benz,109 cv,114 979 km,Sedan,Classe CLA,Manual,41PL35,,Sim
999,2015,,Diesel,Usados,8073763377,Opel,95 cv,59 193 km,Citadino,,Manual,50QC00,,Sim
1000,2015,,Diesel,Usados,8075606899,BMW,163 cv,101 000 km,SUV / TT,Série X,Manual,,Nacional,
1001,2018,,Diesel,Usados,8070317723,Fiat,120 cv,82 214 km,Carrinha,,Manual,60VA31,,Sim
1002,2015,,Diesel,Usados,8073763598,BMW,190 cv,82 470 km,Carrinha,Série 5,Manual,58PN57,,Sim
1003,2016,,Diesel,Usados,8073763695,BMW,116 cv,73 102 km,Utilitário,Série 1,Manual,75SE12,,Sim
1004,2018,,Diesel,Usados,8069228452,Fiat,120 cv,70 380 km,Carrinha,,Manual,60VA00,,Sim
1005,2019,Classe 1,Gasolina,Usados,8074041137,Nissan,140 cv,9 255 km,SUV / TT,,Manual,,,Sim
1006,2017,,Gasolina,Usados,8073763758,Ford,80 cv,57 192 km,Citadino,,Manual,36TC25,,Sim
1007,2015,,Diesel,Usados,8073763790,Audi,150 cv,88 189 km,Coupé,,Manual,85QL79,,Sim
1008,2015,,Diesel,Usados,8075606899,BMW,163 cv,101 000 km,SUV / TT,Série X,Manual,,Nacional,
1009,2015,,Diesel,Usados,8073763785,Audi,190 cv,113 629 km,Sedan,,Manual,68PQ76,,Sim
1010,2015,,Diesel,Usados,8073763768,BMW,190 cv,87 698 km,Carrinha,Série 5,Automática,92QD66,,Sim
1011,2017,Classe 1,Híbrido (Diesel),Usados,8065858671,Volvo,285 cv,22 073 km,Carrinha,,Automática,,,Sim
1012,2015,,Diesel,Usados,8073770138,BMW,190 cv,55 063 km,Carrinha,Série 5,Automática,54PZ05,,Sim
1013,2015,,Diesel,Usados,8073801305,BMW,190 cv,75 378 km,Carrinha,Série 5,Automática,49QI16,,Sim
1014,2015,,Diesel,Usados,8073763770,Audi,150 cv,125 694 km,Utilitário,,Manual,40PM62,,Sim
1015,2015,,Diesel,Usados,8069227547,BMW,190 cv,66 153 km,Carrinha,Série 5,Automática,74QP78,,Sim
1016,2018,,Diesel,Usados,8073763635,Fiat,120 cv,65 254 km,Carrinha,,Manual,49VE57,,Sim
1017,2015,,Diesel,Usados,8073763722,Audi,190 cv,100 636 km,Sedan,,Manual,55PU68,,Sim
1018,2005,,Diesel,Usados,8073785166,Opel,100 cv,208 000 km,Carrinha,,Manual,14-AV-00,Nacional,
1019,2018,,Gasolina,Usados,8063238937,Audi,116 cv,20 586 km,Utilitário,,Manual,,,Sim
1020,2017,,Gasolina,Usados,8073763570,Ford,80 cv,49 706 km,Citadino,,Manual,63TB81,,Sim
1021,2009,,Diesel,Usados,8074301845,Jeep,177 cv,90 000 km,SUV / TT,,,,,
1022,2016,,Diesel,Usados,8071822316,Audi,150 cv,98 388 km,Sedan,,Manual,14SC03,,Sim
1023,2015,,Diesel,Usados,8073763661,BMW,190 cv,89 387 km,Carrinha,Série 5,Manual,08PS19,,Sim
1024,2018,Classe 1,Gasolina,Usados,8062786456,Renault,90 cv,13 500 km,Carrinha,,Manual,,Nacional,Sim
1025,2019,,Híbrido (Gasolina),Usados,8069746495,MINI,224 cv,13 669 km,Utilitário,,Automática,,,Sim
1026,2017,Classe 2,Híbrido (Gasolina),Usados,8071802186,Porsche,416 cv,37 865 km,SUV / TT,,Automática,88-TA-96,Nacional,Sim
1027,2018,,Diesel,Usados,8073763557,Fiat,120 cv,63 691 km,Carrinha,,Manual,47VE77,,Sim
1028,2015,Classe 1,Diesel,Usados,8075088581,Mercedes-Benz,231 cv,178 000 km,Carrinha,Classe E,Automática,,Importado,
1029,2005,Classe 1,Diesel,Usados,8075088583,Alfa Romeo,150 cv,174 000 km,Coupé,,Manual,,Nacional,
1030,2017,Classe 1,Eléctrico,Usados,8034301189,BMW,170 cv,23 543 km,Utilitário,Série i,Automática,,,Sim
1031,2018,Classe 1,Gasolina,Usados,8062786456,Renault,90 cv,13 500 km,Carrinha,,Manual,,Nacional,Sim
1032,2019,,Híbrido (Gasolina),Usados,8069746495,MINI,224 cv,13 669 km,Utilitário,,Automática,,,Sim
1033,2018,,Diesel,Usados,8073763577,Citroën,102 cv,36 129 km,Utilitário,,Manual,38VL58,,Sim
1034,2016,,Diesel,Usados,8073765101,Audi,150 cv,65 812 km,Sedan,,Automática,95QU19,,Sim
1035,2018,,Diesel,Usados,8073763705,Fiat,120 cv,82 041 km,Carrinha,,Manual,47VE98,,Sim
1036,2017,Classe 2,Híbrido (Gasolina),Usados,8071802186,Porsche,416 cv,37 865 km,SUV / TT,,Automática,88-TA-96,Nacional,Sim
1037,2015,,Diesel,Usados,8073765122,BMW,143 cv,147 133 km,Sedan,Série 3,Manual,08PS03,,Sim
1038,2016,Classe 1,Gasolina,Usados,8074303353,Porsche,420 cv,30 000 km,Cabrio,911 (Todos),Automática,,,
1039,2018,,Diesel,Usados,8072061532,Fiat,120 cv,26 064 km,Carrinha,,Manual,50VE18,,Sim
1040,2014,,Diesel,Usados,8075646848,Smart,71 cv,30 000 km,Utilitário,,,,,
1041,2008,,Gasolina,Usados,8065343887,Audi,272 cv,144 680 km,Coupé,,,,,
1042,2019,Classe 1,Diesel,Usados,8072187753,Audi,190 cv,8 000 km,SUV / TT,,Automática,,Nacional,
