,Ano de Registo,Classe do veículo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Série,Tipo de Caixa,Matrícula,Origem,Valor Fixo
1010,2011,,Diesel,Usados,8075617354,MINI,143 cv,157 000 km,Citadino,,Manual,,Nacional,
1011,2018,Classe 1,Diesel,Usados,8075683623,Fiat,120 cv,7 590 km,Utilitário,,Manual,,Nacional,
1012,1972,Classe 2,Diesel,Usados,8075681500,Land Rover,75 cv,27 700 km,SUV / TT,,Manual,,,Sim
1013,2016,Classe 1,Híbrido (Diesel),Usados,8075647710,Volvo,285 cv,100 040 km,Carrinha,,Automática,65-SC-38,Nacional,
1014,2014,,Diesel,Usados,8028622005,Volvo,181 cv,185 000 km,Carrinha,,Manual,,Nacional,Sim
1015,2002,Classe 1,Gasolina,Usados,8073090670,VW,65 cv,123 070 km,Citadino,,Manual,,,
1016,2018,,Diesel,Usados,8071491199,Renault,90 cv,41 000 km,SUV / TT,,Manual,,Nacional,
1017,2016,Classe 1,Híbrido (Diesel),Usados,8075647710,Volvo,285 cv,100 040 km,Carrinha,,Automática,65-SC-38,Nacional,
1018,2014,,Diesel,Usados,8060758619,Volvo,115 cv,149 000 km,Citadino,,Manual,,Importado,Sim
1019,2014,,Diesel,Usados,8028622005,Volvo,181 cv,185 000 km,Carrinha,,Manual,,Nacional,Sim
1020,2012,Classe 1,Diesel,Usados,8075683691,Audi,136 cv,133 000 km,Carrinha,,Manual,93-MV-77,Nacional,Sim
1021,2015,,Diesel,Usados,8075608291,Fiat,95 cv,876 km,Monovolume,,Manual,,,Sim
1022,2015,Classe 1,Diesel,Usados,8074274914,Mercedes-Benz,109 cv,90 467 km,Utilitário,Classe A,Manual,,,
1023,2004,Classe 1,Diesel,Usados,8073092052,Mitsubishi,121 cv,236 102 km,SUV / TT,,Manual,,,
1024,2015,Classe 1,Diesel,Usados,8073091872,Renault,90 cv,147 000 km,Carrinha,,,,Importado,Sim
1025,2010,,Gasolina,Usados,8075680321,Opel,90 cv,129 000 km,Citadino,,Manual,,Nacional,
1026,2017,Classe 1,Diesel,Usados,8074606383,Ford,120 cv,38 736 km,Utilitário,,Manual,,Nacional,
1027,2014,Classe 1,Diesel,Usados,8075683640,Renault,90 cv,190 000 km,Carrinha,,Manual,,Importado,
1028,2010,Classe 1,Diesel,Usados,8075683760,Citroën,70 cv,121 000 km,Citadino,,Manual,,,
1029,2012,Classe 1,Diesel,Usados,8075683336,BMW,163 cv,230 000 km,Carrinha,Série 3,Automática,,,Sim
1030,2016,Classe 1,Diesel,Usados,8071826402,Peugeot,120 cv,79 000 km,Carrinha,,Automática,,,Sim
1031,2015,Classe 1,Gasolina,Usados,8062067306,Peugeot,110 cv,115 000 km,Utilitário,,Manual,,,
1032,2010,Classe 1,Diesel,Usados,8075252552,Audi,170 cv,248 000 km,Coupé,,Manual,,,
1033,2011,Classe 1,Diesel,Usados,8064856862,Peugeot,112 cv,163 326 km,Carrinha,,Manual,,,
1034,2010,Classe 1,Gasolina,Usados,8066347475,Chevrolet,84 cv,65 655 km,Citadino,,Manual,,,Sim
1035,2018,Classe 1,Gasolina,Usados,8075683501,Opel,150 cv,7 137 km,Citadino,,Manual,14-VP-86,Nacional,
1036,2018,,Diesel,Usados,8066546053,Peugeot,100 cv,94 106 km,Carrinha,,Manual,74UL88,,Sim
1037,2010,Classe 1,Diesel,Usados,8071821835,VW,105 cv,245 000 km,Utilitário,,Manual,00-00-00,Nacional,Sim
1038,2007,,Diesel,Usados,8075683818,Opel,90 cv,180 000 km,Utilitário,,Manual,,,Sim
1039,2015,Classe 1,Diesel,Usados,8075683574,BMW,190 cv,99 999 km,SUV / TT,Série X,Automática,,,Sim
1040,2013,,Diesel,Usados,8074369007,Fiat,85 cv,105 000 km,Monovolume,,Manual,,Nacional,Sim
1041,2015,Classe 1,Diesel,Usados,8075611039,Skoda,90 cv,68 100 km,Carrinha,,Manual,,Nacional,Sim
1042,2017,Classe 1,Diesel,Usados,8061085230,Renault,90 cv,76 000 km,Citadino,,Manual,,Importado,
1043,2014,Classe 1,Diesel,Usados,8045174660,Volvo,190 cv,180 000 km,Utilitário,,Manual,,Importado,Sim
1044,2013,,Diesel,Usados,8075683240,BMW,116 cv,140 000 km,Utilitário,Série 1,,,,
1045,2013,Classe 1,Gasolina,Usados,8067082910,Opel,70 cv,49 890 km,Pequeno citadino,,Manual,,Nacional,
1046,2019,Classe 1,Gasolina,Usados,8075683124,Kia,100 cv,6 000 km,SUV / TT,,Manual,,,Sim
1047,2017,Classe 1,Diesel,Usados,8073388297,Mercedes-Benz,194 cv,36 000 km,Sedan,Classe E,,,Nacional,Sim
1048,2016,,Diesel,Usados,8073147375,Kia,141 cv,50 000 km,Monovolume,,Manual,,Nacional,Sim
1049,2012,Classe 1,Diesel,Usados,8070663657,VW,75 cv,216 000 km,Citadino,,Manual,,,
1050,2013,,Diesel,Usados,8067986867,Renault,90 cv,255 000 km,Citadino,,Manual,,Nacional,Sim
1051,1990,Classe 1,Gasolina,Usados,8072343370,Ferrari,390 cv,45 000 km,Coupé,,Manual,,,Sim
1052,2016,,Diesel,Usados,8074159275,Citroën,120 cv,133 000 km,Monovolume,,Automática,,,
1053,2011,Classe 1,Diesel,Usados,8044764808,MINI,116 cv,110 000 km,Citadino,,Manual,,Importado,Sim
1054,2016,Classe 1,Híbrido (Gasolina),Usados,8063377410,BMW,183 cv,141 999 km,Sedan,Série 3,Automática,,,
1055,1995,Classe 1,Gasolina,Usados,8068866372,Ferrari,442 cv,46 000 km,Coupé,,Manual,,,
1056,2017,Classe 1,Diesel,Usados,8071148441,Renault,110 cv,132 000 km,Carrinha,,Automática,,,
1057,2017,Classe 1,Diesel,Usados,8073388297,Mercedes-Benz,194 cv,36 000 km,Sedan,Classe E,,,Nacional,Sim
1058,2012,Classe 1,Diesel,Usados,8069147084,BMW,143 cv,159 000 km,Utilitário,Série 1,Manual,,Importado,Sim
1059,2010,,Diesel,Usados,8075645594,Peugeot,115 cv,140 000 km,SUV / TT,,,,,
1060,2017,Classe 1,Diesel,Usados,8068256695,BMW,116 cv,115 000 km,SUV / TT,Série X,Manual,,Importado,Sim
1061,2015,Classe 1,Gasolina,Usados,8045030151,Fiat,69 cv,42 000 km,Pequeno citadino,,Manual,,,Sim
1062,2006,Classe 1,Diesel,Usados,8075683298,Ford,110 cv,229 000 km,Carrinha,,Manual,,,
1063,2005,Classe 1,Gasolina,Usados,8059233842,Ferrari,490 cv,65 000 km,Coupé,,Automática,,Nacional,Sim
1064,2018,Classe 1,Diesel,Usados,8075683322,BMW,150 cv,72 000 km,Utilitário,Série 1,Automática,38-UM-71,Nacional,
1065,2014,Classe 1,Diesel,Usados,8068259702,SEAT,110 cv,98 000 km,Utilitário,,Manual,,Importado,Sim
1066,2015,Classe 1,Diesel,Usados,8064192512,VW,110 cv,97 300 km,Utilitário,,Automática,,Nacional,
1067,2015,Classe 1,Diesel,Usados,8045027189,Volvo,190 cv,168 000 km,Sedan,,Manual,,Importado,Sim
1068,2000,Classe 1,Diesel,Usados,8074212214,Mercedes-Benz,197 cv,276 000 km,Sedan,Classe S,Automática,,Nacional,
1069,2015,Classe 1,Diesel,Usados,8075611039,Skoda,90 cv,68 100 km,Carrinha,,Manual,,Nacional,Sim
1070,2016,Classe 1,Diesel,Usados,8044761515,BMW,224 cv,85 000 km,Sedan,Série 4,Automática,,Nacional,Sim
1071,2010,,Diesel,Usados,8074368739,Alfa Romeo,170 cv,159 000 km,Sedan,,Manual,,Nacional,Sim
1072,2006,,Diesel,Usados,8067986578,Renault,105 cv,173 000 km,Cabrio,,Manual,,Nacional,Sim
1073,2000,Classe 1,Diesel,Usados,8074212214,Mercedes-Benz,197 cv,276 000 km,Sedan,Classe S,Automática,,Nacional,
1074,2014,Classe 1,Diesel,Usados,8059725723,BMW,143 cv,170 000 km,Carrinha,Série 3,Manual,,,Sim
1075,2017,,Diesel,Usados,8073145708,Mazda,105 cv,38 000 km,SUV / TT,,Manual,,Nacional,Sim
1076,2015,,Diesel,Usados,8045031779,Volvo,190 cv,159 900 km,SUV / TT,,Automática,,Importado,Sim
1077,2019,Classe 1,Gasolina,Usados,8074271884,Fiat,120 cv,4 km,SUV / TT,,Manual,,,
1078,2015,,Diesel,Usados,8074290152,MINI,95 cv,64 000 km,Citadino,,,,Nacional,
1079,2010,,Diesel,Usados,8075645594,Peugeot,115 cv,140 000 km,SUV / TT,,,,,
1080,2016,Classe 1,Diesel,Usados,8067063474,Ford,120 cv,84 438 km,Monovolume,,Manual,54-RO-27,Nacional,
1081,2015,Classe 1,Gasolina,Usados,8059999660,Ferrari,670 cv,18 000 km,Coupé,,Automática,,Nacional,Sim
1082,2018,Classe 1,Híbrido (Gasolina),Usados,8053782018,Mercedes-Benz,295 cv,60 000 km,Carrinha,Classe C,Automática,,Importado,
1083,2016,,Gasolina,Usados,8075683063,Peugeot,81 cv,46 400 km,Citadino,,Manual,,Nacional,
1084,2019,Classe 1,Gasolina,Usados,8073034980,Citroën,130 cv,2 km,SUV / TT,,Manual,25-ZO-83,Nacional,
1085,2015,,Diesel,Usados,8074489110,Nissan,110 cv,134 332 km,SUV / TT,,Manual,91QG40,,Sim
1086,2019,Classe 1,Gasolina,Usados,8074300710,Peugeot,72 cv,23 619 km,Pequeno citadino,,Manual,89-VZ-20,Nacional,
1087,2019,,Diesel,Usados,8071194920,Peugeot,130 cv,1 152 km,SUV / TT,,Manual,00-00-00,Nacional,
1088,2018,Classe 1,Gasolina,Usados,8068633938,Peugeot,83 cv,32 527 km,SUV / TT,,Manual,24-UJ-17,Nacional,
1089,2011,,Diesel,Usados,8074284783,Chrysler,163 cv,149 000 km,Monovolume,,Automática,,Nacional,
1090,2017,Classe 1,Diesel,Usados,8064878540,BMW,190 cv,54 500 km,Carrinha,Série 5,Automática,,Nacional,
1091,2019,Classe 1,Gasolina,Usados,8074299533,Opel,70 cv,12 184 km,Pequeno citadino,,Manual,50-XC-34,Nacional,
1092,2013,Classe 1,Diesel,Usados,8073036271,Peugeot,68 cv,149 000 km,Citadino,,Automática,,,
1093,2019,,Diesel,Usados,8075598187,Renault,90 cv,20 500 km,Citadino,,,,Nacional,
1094,2014,,Diesel,Usados,8074372153,MINI,112 cv,75 504 km,Cabrio,,Manual,,Nacional,
1095,2017,Classe 1,Diesel,Usados,8064878540,BMW,190 cv,54 500 km,Carrinha,Série 5,Automática,,Nacional,
1096,2018,,Gasolina,Usados,8065063601,Renault,90 cv,36 512 km,Carrinha,,Manual,,Nacional,
1097,2019,Classe 1,Gasolina,Usados,8074299934,Opel,70 cv,11 431 km,Pequeno citadino,,Manual,37-XC-18,Nacional,
1098,2019,Classe 1,Gasolina,Usados,8074299030,Citroën,82 cv,24 328 km,SUV / TT,,Manual,84-XC-50,Nacional,
1099,2019,Classe 1,Gasolina,Usados,8062152672,Peugeot,82 cv,20 614 km,Citadino,,Manual,porto,Nacional,
1100,2018,,Gasolina,Usados,8041962606,Fiat,69 cv,31 568 km,Citadino,,Manual,,Nacional,
1101,2019,Classe 1,Diesel,Usados,8063476765,Mercedes-Benz,116 cv,19 347 km,Utilitário,Classe A,Automática,00-00-00,Nacional,Sim
1102,2011,Classe 1,Diesel,Usados,8069631248,Peugeot,112 cv,192 000 km,Carrinha,,Automática,,Importado,
1103,2019,Classe 1,Diesel,Usados,8068977621,Peugeot,102 cv,16 590 km,Citadino,,Manual,00-XD-65,Nacional,
1104,2016,,Diesel,Usados,8074488988,Opel,95 cv,118 923 km,Citadino,,Manual,91QT51,,Sim
1105,2014,Classe 1,Híbrido (Diesel),Usados,8072256614,Peugeot,200 cv,130 000 km,Carrinha,,Automática,,,
1106,2018,Classe 1,Diesel,Usados,8045841384,BMW,116 cv,23 219 km,Citadino,Série 1,Automática,76-XI-32,,Sim
1107,1989,,Gasolina,Usados,8074299225,Porsche,231 cv,180 000 km,Cabrio,911 (Todos),,,,
1108,2019,,Diesel,Usados,8072170612,Peugeot,130 cv,8 521 km,Sedan,,Manual,54-XC-51,Nacional,
1109,1999,Classe 1,Diesel,Usados,8037853100,Mercedes-Benz,150 cv,260 000 km,Carrinha,Classe C,Automática,,Nacional,
1110,2018,,Diesel,Usados,8067076567,Jeep,195 cv,16 900 km,SUV / TT,,Automática,78-VO-85,Nacional,
1111,2018,,Diesel,Usados,8069972769,Fiat,120 cv,39 148 km,Monovolume,,Manual,,Nacional,Sim
1112,2019,Classe 1,Gasolina,Usados,8074301263,Peugeot,72 cv,21 954 km,Pequeno citadino,,Manual,04-XJ-18,Nacional,
1113,2019,,Diesel,Usados,8075598187,Renault,90 cv,20 500 km,Citadino,,,,Nacional,
1114,2018,,Diesel,Usados,8069935780,Fiat,120 cv,37 611 km,SUV / TT,,Automática,,Nacional,
1115,2018,Classe 1,Diesel,Usados,8045841384,BMW,116 cv,23 219 km,Citadino,Série 1,Automática,76-XI-32,,Sim
1116,2011,Classe 1,Diesel,Usados,8063505918,Nissan,110 cv,165 000 km,SUV / TT,,Manual,,Nacional,
1117,2018,Classe 1,Híbrido (Gasolina),Usados,8053782018,Mercedes-Benz,295 cv,60 000 km,Carrinha,Classe C,Automática,,Importado,
1118,2005,,Gasolina,Usados,8075682934,Renault,75 cv,139 000 km,Monovolume,,Manual,,,
1119,2011,Classe 1,Gasolina,Usados,8073033198,Porsche,300 cv,150 000 km,Sedan,,Automática,,Nacional,
1120,2013,Classe 1,Diesel,Usados,8071303044,BMW,143 cv,197 885 km,Carrinha,Série 3,Manual,44-RL-35,,Sim
1121,2018,Classe 1,Gasolina,Usados,8062072215,SEAT,75 cv,28 470 km,Citadino,,Manual,,Nacional,
1122,2015,Classe 1,Diesel,Usados,8075761263,Peugeot,120 cv,75 200 km,Utilitário,,Manual,,,Sim
1123,2019,,Diesel,Usados,8075682669,Renault,116 cv,16 268 km,Carrinha,,Manual,,Nacional,Sim
1124,2014,,Diesel,Usados,8068298011,Ford,115 cv,75 000 km,Carrinha,,Manual,,Nacional,Sim
1125,2005,Classe 1,Diesel,Usados,8073862074,Mercedes-Benz,224 cv,315 000 km,SUV / TT,Classe M,Automática,82-AQ-52,Nacional,
1126,2010,,Diesel,Usados,8063472053,Fiat,95 cv,85 579 km,Cabrio,,Manual,,,
1127,2011,Classe 1,Diesel,Usados,8049058094,Mercedes-Benz,265 cv,219 000 km,Sedan,Classe CLS,Automática,,,
1128,2005,,Gasolina,Usados,8066276402,Mercedes-Benz,626 cv,25 000 km,Coupé,,Automática,,,
1129,2014,Classe 1,Diesel,Usados,8062210581,Porsche,250 cv,135 000 km,Sedan,,Automática,,Nacional,Sim
1130,2013,Classe 1,Diesel,Usados,8071303044,BMW,143 cv,197 885 km,Carrinha,Série 3,Manual,44-RL-35,,Sim
1131,2015,,Diesel,Usados,8072455908,Peugeot,120 cv,71 000 km,SUV / TT,,Manual,,Nacional,Sim
1132,2018,Classe 1,Diesel,Usados,8064927895,Opel,110 cv,21 700 km,Carrinha,,Manual,00-00-00,Nacional,
1133,2012,Classe 1,Diesel,Usados,8053986934,BMW,177 cv,290 000 km,Carrinha,Série 3,,34-NA-13,Nacional,
1134,2018,Classe 1,Diesel,Usados,8074305069,Ford,120 cv,76 000 km,Utilitário,,Manual,,Nacional,
1135,2016,,Diesel,Usados,8074488833,Opel,95 cv,112 948 km,Citadino,,Manual,91QT67,,Sim
1136,2009,Classe 1,Diesel,Usados,8073451059,Audi,170 cv,177 000 km,SUV / TT,,Automática,,Nacional,Sim
1137,2014,,Diesel,Usados,8067881247,SEAT,150 cv,155 000 km,Carrinha,,Manual,,,Sim
1138,2018,,Gasolina,Usados,8041962606,Fiat,69 cv,31 568 km,Citadino,,Manual,,Nacional,
1139,2018,Classe 1,Gasolina,Usados,8071189826,Smart,90 cv,6 800 km,Cabrio,,Automática,40-VL-42,Nacional,Sim
1140,2017,Classe 1,Diesel,Usados,8072868741,Renault,90 cv,70 000 km,Citadino,,,12-SP-68,Nacional,
1141,2011,Classe 1,Diesel,Usados,8061978375,BMW,313 cv,130 000 km,Coupé,Série 6,Automática,,Nacional,Sim
1142,2017,Classe 2,Diesel,Usados,8074305869,Renault,125 cv,85 000 km,Monovolume,,Manual,,Nacional,
1143,2009,Classe 1,Diesel,Usados,8073451059,Audi,170 cv,177 000 km,SUV / TT,,Automática,,Nacional,Sim
1144,2011,Classe 1,Diesel,Usados,8063505918,Nissan,110 cv,165 000 km,SUV / TT,,Manual,,Nacional,
1145,2016,Classe 1,Diesel,Usados,8074223217,Renault,110 cv,109 206 km,Carrinha,,Manual,00-00-00,,Sim
1146,2016,Classe 1,Diesel,Usados,8074223217,Renault,110 cv,109 206 km,Carrinha,,Manual,00-00-00,,Sim
1147,2012,Classe 1,Gasolina,Usados,8070444951,Ferrari,740 cv,21 000 km,Coupé,,Automática,,,
1148,2016,Classe 1,Diesel,Usados,8053828122,Mercedes-Benz,136 cv,152 000 km,Carrinha,Classe C,Manual,,Importado,Sim
1149,2014,Classe 1,Diesel,Usados,8047362295,VW,105 cv,210 000 km,Carrinha,,Manual,,Nacional,
1150,2016,Classe 1,Diesel,Usados,8074058184,Opel,110 cv,83 000 km,Carrinha,,Manual,,,Sim
1151,2013,,Gasolina,Usados,8069738449,Bentley,625 cv,30 000 km,Coupé,,,,,
1152,2019,,Diesel,Usados,8062043117,MINI,150 cv,8 000 km,Carrinha,,Automática,51-ZC-80,Nacional,Sim
1153,2015,,Diesel,Usados,8053353096,Ford,120 cv,105 000 km,Carrinha,,Manual,,Nacional,Sim
1154,2019,,Gasolina,Usados,8073180787,Mercedes-Benz,390 cv,5 000 km,Coupé,Classe C,Automática,07-XR-94,Nacional,Sim
1155,2015,,Diesel,Usados,8069593810,Renault,110 cv,120 000 km,Carrinha,,Manual,,,Sim
1156,2004,Classe 1,Diesel,Usados,8052181803,MINI,90 cv,162 000 km,Citadino,,Manual,,,
1157,2015,,Diesel,Usados,8074059298,Hyundai,90 cv,95 000 km,Citadino,,Manual,,Nacional,Sim
1158,2015,Classe 1,Diesel,Usados,8075761263,Peugeot,120 cv,75 200 km,Utilitário,,Manual,,,Sim
1159,2017,Classe 1,Gasolina,Usados,8075373252,Opel,90 cv,60 000 km,Pequeno citadino,,Manual,,,Sim
1160,2002,Classe 1,Diesel,Usados,8074293128,BMW,150 cv,343 000 km,Carrinha,Série 3,,99-FM-83,Nacional,
1161,2015,Classe 1,Diesel,Usados,8075579901,Mercedes-Benz,258 cv,225 000 km,Sedan,Classe S,Automática,,,
1162,2007,Classe 1,Gasolina,Usados,8075758114,Mazda,126 cv,65 031 km,Cabrio,,Manual,,,
1163,2006,,Diesel,Usados,8047363885,Volvo,112 cv,230 000 km,Carrinha,,,,Nacional,
1164,2011,Classe 1,Diesel,Usados,8054908221,Opel,130 cv,176 163 km,Sedan,,,30-LV-11,Nacional,
1165,2012,Classe 1,Diesel,Usados,8075682411,Fiat,95 cv,225 600 km,Utilitário,,,,Nacional,
1166,2013,Classe 1,Diesel,Usados,8074286944,VW,105 cv,102 000 km,Utilitário,,,08-TM-89,Nacional,
1167,2017,Classe 1,Diesel,Usados,8064855446,Mercedes-Benz,136 cv,140 000 km,Sedan,Classe C,Manual,,,Sim
1168,2018,Classe 1,Diesel,Usados,8070746650,Peugeot,75 cv,30 000 km,Citadino,,,57-UI-30,Nacional,
1169,2014,Classe 1,Diesel,Usados,8063332273,BMW,143 cv,190 000 km,Utilitário,Série 3,,97-PG-58,Nacional,
1170,2002,,Diesel,Usados,8062067262,Honda,100 cv,220 000 km,Citadino,,Manual,00-00-00,Nacional,
1171,2015,Classe 1,Diesel,Usados,8047332301,Audi,110 cv,200 000 km,Sedan,,Manual,,Nacional,
1172,2009,Classe 1,Diesel,Usados,8073079582,Lexus,177 cv,230 000 km,Sedan,IS,,55-HQ-74,Nacional,
1173,2017,Classe 1,Diesel,Usados,8060434951,Renault,90 cv,86 500 km,Citadino,,,52-TC-23,Nacional,
1174,2017,Classe 1,Diesel,Usados,8064855446,Mercedes-Benz,136 cv,140 000 km,Sedan,Classe C,Manual,,,Sim
1175,2016,Classe 1,Diesel,Usados,8074301519,Renault,110 cv,130 000 km,Utilitário,,,21-SB-52,Nacional,
1176,2014,Classe 1,Diesel,Usados,8055431193,Peugeot,115 cv,190 000 km,SUV / TT,,,90-PD-82,Nacional,
1177,2018,Classe 1,Diesel,Usados,8074287568,Citroën,75 cv,40 000 km,Citadino,,,42-UT-75,Nacional,
1178,2015,,Diesel,Usados,8072989130,Renault,160 cv,105 000 km,Monovolume,,,,,
1179,1994,,Diesel,Usados,8010401622,Mercedes-Benz,150 cv,240 000 km,Sedan,Classe S,Automática,,Importado,
1180,2010,Classe 1,Diesel,Usados,8062709845,Mercedes-Benz,231 cv,105 000 km,Coupé,Classe E,Automática,30-IP-50,Nacional,
1181,2017,Classe 1,Diesel,Usados,8072848370,Citroën,100 cv,44 009 km,Utilitário,,,85-TL-28,Nacional,
1182,2017,Classe 1,Diesel,Usados,8059096565,Toyota,90 cv,35 000 km,Citadino,,Manual,,Nacional,
1183,2014,Classe 1,Diesel,Usados,8063331373,VW,105 cv,198 000 km,Sedan,,,72-OP-99,Nacional,
1184,2011,Classe 1,Diesel,Usados,8062710535,Volvo,163 cv,210 000 km,Carrinha,,,45-LR-57,Nacional,
1185,1999,Classe 1,Gasolina,Usados,8060833139,Renault,58 cv,223 000 km,Citadino,,Manual,,Nacional,
1186,2015,Classe 1,Diesel,Usados,8075579901,Mercedes-Benz,258 cv,225 000 km,Sedan,Classe S,Automática,,,
1187,2008,Classe 1,Diesel,Usados,8074291096,Mercedes-Benz,170 cv,231 000 km,Sedan,Classe C,,57-JE-23,Nacional,
1188,2015,,Diesel,Usados,8039859676,Porsche,263 cv,66 247 km,SUV / TT,,Automática,,,
1189,2007,Classe 1,Diesel,Usados,8059948350,Mazda,90 cv,257 827 km,Citadino,,,94-EC-28,Nacional,
1190,2007,Classe 1,Gasolina,Usados,8075758114,Mazda,126 cv,65 031 km,Cabrio,,Manual,,,
1191,2009,Classe 1,Diesel,Usados,8059947442,Renault,90 cv,212 730 km,Citadino,,,36-AI-01,Nacional,
1192,2016,Classe 1,Gasolina,Usados,8045588155,Renault,90 cv,70 000 km,Citadino,,Manual,,Nacional,
1193,2015,,Diesel,Usados,8072989130,Renault,160 cv,105 000 km,Monovolume,,,,,
1194,2017,Classe 1,Gasolina,Usados,8074290060,SEAT,75 cv,70 000 km,Citadino,,,00-TE-03,Nacional,
1195,2008,Classe 1,Diesel,Usados,8070747957,Ford,125 cv,240 000 km,Monovolume,,,,Nacional,
1196,2010,Classe 1,Diesel,Usados,8063127730,Mercedes-Benz,170 cv,190 000 km,Coupé,Classe E,Manual,,,
1197,2014,Classe 1,Diesel,Usados,8059015682,Peugeot,75 cv,150 000 km,Citadino,,,71-PG-55,Nacional,
1198,2000,Classe 1,Diesel,Usados,8057466032,SEAT,110 cv,248 624 km,Monovolume,,,44-88-QB,Nacional,
1199,2006,,Diesel,Usados,8066462854,Citroën,109 cv,190 000 km,Monovolume,,Manual,00-00-00,Nacional,
1200,2005,,Gasolina,Usados,8072335208,Mitsubishi,75 cv,170 000 km,Citadino,,,,,Sim
1201,2015,,Gasolina,Usados,8073179534,Renault,90 cv,48 609 km,Carrinha,,Manual,27-PX-50,Nacional,Sim
1202,2000,Classe 1,Gasolina,Usados,8068012776,Peugeot,60 cv,133 179 km,Citadino,,Manual,,Nacional,
1203,2000,Classe 1,Gasolina,Usados,8073223962,Citroën,50 cv,188 000 km,Citadino,,Manual,00-00-00,Nacional,
1204,2007,Classe 1,Diesel,Usados,8071208208,Renault,105 cv,160 000 km,Carrinha,,Manual,,,
1205,2005,Classe 1,Diesel,Usados,8067909679,SEAT,75 cv,279 000 km,Citadino,,Manual,00-00-00,Nacional,Sim
1206,2015,Classe 1,Diesel,Usados,8069158161,BMW,116 cv,87 000 km,Citadino,Série 1,Manual,00-00-00,Nacional,
1207,2016,,Diesel,Usados,8071192230,Volvo,120 cv,88 000 km,Utilitário,,,,,
1208,2006,Classe 1,Diesel,Usados,8063630998,Opel,90 cv,216 000 km,Utilitário,,Manual,00-00-00,Nacional,
1209,2008,Classe 1,Diesel,Usados,8059951334,Opel,90 cv,170 000 km,Carrinha,,Manual,,Nacional,
1210,2017,,Diesel,Usados,8075645274,BMW,116 cv,150 000 km,Monovolume,Série 2,,,,
1211,2003,Classe 1,Diesel,Usados,8069762870,Opel,70 cv,145 000 km,Citadino,,Manual,,Nacional,
1212,2018,,Gasolina,Usados,8069111691,MINI,196 cv,22 953 km,Utilitário,,Automática,EN18MVV,Nacional,
1213,2009,Classe 1,Diesel,Usados,8055116710,Ford,110 cv,208 000 km,Carrinha,,Manual,,Nacional,
1214,2015,Classe 1,Diesel,Usados,8069630067,Jaguar,163 cv,152 381 km,Sedan,,Automática,,,
1215,2010,Classe 1,Diesel,Usados,8069719461,Renault,160 cv,173 000 km,Carrinha,,Manual,,,
1216,2003,Classe 1,Diesel,Usados,8055106429,Renault,150 cv,190 000 km,Carrinha,,Manual,,Nacional,
1217,2011,Classe 1,Diesel,Usados,8057983918,SEAT,75 cv,175 000 km,Carrinha,,Manual,,Nacional,
1218,2005,Classe 1,Diesel,Usados,8069764237,Audi,140 cv,195 000 km,Utilitário,,Manual,00-00-00,Nacional,
1219,2013,Classe 1,Diesel,Usados,8062797997,Citroën,90 cv,63 000 km,Citadino,,Manual,00-00-00,,
1220,2005,Classe 1,Diesel,Usados,8049149799,Audi,140 cv,280 000 km,Utilitário,,Automática,,Nacional,
1221,2018,,Diesel,Usados,8073179479,Renault,90 cv,42 996 km,SUV / TT,,Manual,02-UV-59,Nacional,Sim
1222,2004,Classe 1,Gasolina,Usados,8071231215,Ford,80 cv,125 000 km,Citadino,,Manual,,Nacional,
1223,2006,Classe 1,Gasolina,Usados,8070776044,Peugeot,68 cv,182 155 km,Pequeno citadino,,Manual,,,
1224,2005,Classe 1,Diesel,Usados,8056655463,Renault,80 cv,177 099 km,Monovolume,,Manual,,Nacional,
1225,2003,,Gasolina,Usados,8068041283,Skoda,65 cv,230 000 km,Carrinha,,Manual,00-00-00,Nacional,
1226,2018,,Gasolina,Usados,8069111691,MINI,196 cv,22 953 km,Utilitário,,Automática,EN18MVV,Nacional,
