,Ano de Registo,Combustível,Condição,ID,Marca,Origem,Potência,Quilómetros,Segmento,Série,Tipo de Caixa
15422,2009,Diesel,Usados,8074770211,Audi,Nacional,190,217000,Carrinha,,Automática
15423,2016,Diesel,Usados,8072537237,Mercedes-Benz,,115,20858,Carrinha,Classe CLA,Automática
15424,2017,Gasolina,Usados,8073989020,Nissan,,115,19206,SUV / TT,,Manual
15425,2013,Diesel,Usados,8072647521,BMW,Nacional,116,95000,Utilitário,Série 1,Manual
15426,2006,Gasolina,Usados,8074771971,VW,,65,91000,Citadino,,Manual
15427,2017,Diesel,Usados,8073449996,Renault,,130,127000,Monovolume,,Manual
15428,2017,Híbrido (Gasolina),Usados,8072246717,BMW,,265,50635,Sedan,Série 3,Automática
15429,2010,Diesel,Usados,8074771111,BMW,Nacional,290,120000,SUV / TT,Série X,Automática
15430,2012,Híbrido (Diesel),Usados,8003069825,Peugeot,Importado,200,285000,Sedan,,Automática
15431,2015,Diesel,Usados,8035924010,Renault,Importado,90,80000,Carrinha,,Manual
15432,2017,Gasolina,Usados,8074770729,Renault,,115,22000,Monovolume,,Manual
15433,2017,Diesel,Usados,8073949750,Audi,Importado,190,61000,Carrinha,,Automática
15434,2012,Diesel,Usados,8074038411,MINI,,112,71477,Citadino,,Manual
15435,2006,Diesel,Usados,8074525700,Land Rover,,272,265000,SUV / TT,,Automática
15436,2015,Diesel,Usados,8074039146,Mercedes-Benz,,110,83087,Utilitário,Classe B,Manual
15437,2005,Diesel,Usados,8053585102,VW,Nacional,75,226258,Citadino,,Manual
15438,2006,Gasolina,Usados,8074778749,Toyota,,67,169000,Citadino,,Manual
15439,2016,Gasolina,Usados,8075286507,VW,,115,44000,Citadino,,Unknown
15440,2016,Diesel,Usados,8074773898,BMW,,190,39000,Utilitário,Série 1,Manual
15441,2014,Híbrido (Diesel),Usados,8064627370,Volvo,Importado,285,189900,Carrinha,,Automática
15442,2017,Diesel,Usados,8067057483,BMW,,150,80000,SUV / TT,Série X,Automática
15443,2010,Diesel,Usados,8063600385,BMW,Nacional,177,176306,Carrinha,Série 5,Manual
15444,2016,Diesel,Usados,8073451885,Renault,,110,140000,Carrinha,,Semi-automática
15445,2019,Diesel,Usados,8073966582,Peugeot,,130,207,SUV / TT,,Automática
15446,2015,Gasolina,Usados,8062053242,Smart,,71,45000,Pequeno citadino,,Manual
15447,1999,Diesel,Usados,8075290113,Land Rover,,180,175000,SUV / TT,,Unknown
15448,2013,Diesel,Usados,8067139262,Volvo,Importado,115,148000,Utilitário,,Manual
15449,2011,Diesel,Usados,8073107564,Opel,Nacional,130,223971,Carrinha,,Manual
15450,2014,Gasolina,Usados,8059783688,Smart,,71,42900,Pequeno citadino,,Automática
15451,2009,Gasolina,Usados,8073451571,Mercedes-Benz,Nacional,116,127128,Utilitário,Classe A,Automática
15452,2000,Gasolina,Usados,8073939980,Audi,,180,138000,Cabrio,,Manual
15453,2007,Diesel,Usados,8073451824,BMW,,143,231000,Coupé,Série 1,Manual
15454,2008,Diesel,Usados,8065342085,BMW,Nacional,177,149923,SUV / TT,Série X,Manual
15455,2012,Gasolina,Usados,8064415824,VW,Nacional,160,119171,Coupé,,Manual
15456,2009,Diesel,Usados,8057222656,Mercedes-Benz,,204,285000,Carrinha,Classe C,Automática
15457,1997,Diesel,Usados,8074128251,Land Rover,Nacional,113,270000,SUV / TT,,Manual
15458,2008,Diesel,Usados,8075075469,Fiat,Nacional,75,73000,Citadino,,Manual
15459,2014,Diesel,Usados,8059829185,Renault,Nacional,90,100750,Carrinha,,Automática
15460,2009,Diesel,Usados,8074507885,BMW,,177,130000,Coupé,Série 3,Unknown
15461,2008,Gasolina,Usados,8074774101,Honda,,57,196030,Citadino,,Unknown
15462,2013,Diesel,Usados,8074772547,VW,,105,150000,Carrinha,,Manual
15463,2018,Gasolina,Usados,8065319231,VW,Nacional,60,38478,Pequeno citadino,,Manual
15464,2012,Diesel,Usados,8071979361,Mercedes-Benz,,170,330000,Sedan,,Automática
15465,2005,Diesel,Usados,8073971255,BMW,,150,185000,Utilitário,Série 1,Automática
15466,2014,Diesel,Usados,8059996923,BMW,Nacional,116,138611,SUV / TT,Série X,Manual
15467,2018,Gasolina,Usados,8065329925,Fiat,Nacional,69,20973,Pequeno citadino,,Manual
15468,2017,Diesel,Usados,8068873661,Hyundai,Nacional,141,40000,SUV / TT,,Automática
15469,2000,Gasolina,Usados,8060023509,Mercedes-Benz,Nacional,370,165000,Coupé,Classe CL,Automática
15470,1974,Gasolina,Usados,8074776809,BMW,Nacional,145,93000,Sedan,Série 5,Manual
15471,2010,Diesel,Usados,8073454685,BMW,,245,190000,Sedan,Série 5,Unknown
15472,2009,Diesel,Usados,8074777101,Mercedes-Benz,,204,203000,Sedan,Classe E,Manual
15473,2016,Diesel,Usados,8074779092,Audi,Nacional,150,39000,SUV / TT,,Manual
15474,2010,Diesel,Usados,8072608623,SEAT,Nacional,105,166000,Monovolume,,Manual
15475,2015,Diesel,Usados,8073233416,Renault,Nacional,110,124000,Carrinha,,Manual
15476,1986,Gasolina,Usados,8074779931,Lancia,Nacional,163,170000,Sedan,,Manual
15477,2015,Diesel,Usados,8074535918,BMW,,190,70000,Sedan,Série 3,Manual
15478,2019,Híbrido (Diesel),Usados,8070647642,Kia,Nacional,116,10000,SUV / TT,,Manual
15479,2004,Gasolina,Usados,8074778192,VW,Nacional,65,190000,Citadino,,Manual
15480,2006,GPL,Usados,8067696697,Mercedes-Benz,,388,219500,Sedan,Classe S,Unknown
15481,2014,Diesel,Usados,8075421030,Audi,Nacional,120,178000,Sedan,,Manual
15482,2015,Híbrido (Diesel),Usados,8071477066,Peugeot,Importado,200,120000,Carrinha,,Automática
15483,1991,Gasolina,Usados,8074779259,Renault,Nacional,80,127000,Citadino,,Manual
15484,2014,Gasolina,Usados,8073805270,Bentley,,500,28000,Cabrio,,Automática
15485,2007,Diesel,Usados,8072608449,Renault,Nacional,106,199000,Carrinha,,Manual
15486,2016,Diesel,Usados,8070660808,MINI,Nacional,116,42000,Carrinha,,Manual
15487,2010,Diesel,Usados,8072608224,Citroën,Nacional,110,223000,Utilitário,,Manual
15488,1998,Diesel,Usados,8074776068,BMW,,136,297000,Sedan,Série 3,Unknown
15489,2013,Diesel,Usados,8073983535,Mercedes-Benz,,136,180000,Sedan,Classe C,Automática
15490,2019,Híbrido (Gasolina),Usados,8070972909,MINI,,224,9000,Utilitário,,Semi-automática
15491,2004,Gasolina,Usados,8074634064,BMW,,170,248934,Cabrio,Série Z,Automática
15492,2010,Diesel,Usados,8072651691,VW,,105,160000,Utilitário,,Manual
15493,2018,Gasolina,Usados,8072480648,Porsche,Nacional,420,4400,Coupé,911 (Todos),Automática
15494,2018,Diesel,Usados,8037933423,Opel,Nacional,134,18000,Monovolume,,Manual
15495,2016,Diesel,Usados,8053252265,Honda,,120,52000,Utilitário,,Manual
15496,2006,Diesel,Usados,8071906906,Audi,Nacional,140,172000,Sedan,,Automática
15497,2015,Diesel,Usados,8073700025,Audi,Nacional,110,75000,Utilitário,,Manual
15498,2019,Gasolina,Usados,8070462277,Citroën,Nacional,82,27000,Utilitário,,Automática
15499,2013,Diesel,Usados,8074219789,Audi,Nacional,177,172700,Carrinha,,Manual
15500,2019,Diesel,Usados,8061314021,Mitsubishi,Nacional,154,130,SUV / TT,,Manual
15501,2016,Diesel,Usados,8062170270,Hyundai,Nacional,136,28000,Utilitário,,Manual
15502,2019,Diesel,Usados,8070578333,BMW,Nacional,116,500,SUV / TT,Série X,Automática
15503,2019,Diesel,Usados,8063728020,Mercedes-Benz,Nacional,116,2100,Utilitário,Classe A,Automática
15504,2015,Diesel,Usados,8071938665,SEAT,Nacional,105,114000,Carrinha,,Automática
15505,2019,Diesel,Usados,8058665018,Nissan,Nacional,115,250,SUV / TT,,Manual
15506,2010,Diesel,Usados,8074866777,BMW,Nacional,245,196147,Sedan,Série 5,Automática
15507,2009,Gasolina,Usados,8054253218,Mercedes-Benz,Nacional,184,79697,Cabrio,Classe SLK,Automática
15508,2018,Diesel,Usados,8057331656,Mercedes-Benz,Importado,136,16000,Carrinha,Classe C,Manual
15509,2018,Gasolina,Usados,8044958714,BMW,Importado,136,25000,Carrinha,Série 3,Manual
15510,2019,Diesel,Usados,8073801528,Mercedes-Benz,Nacional,116,2200,Utilitário,,Manual
15511,2015,Diesel,Usados,8070058640,Citroën,Nacional,120,60000,Utilitário,,Manual
15512,2010,Diesel,Usados,8068110622,Renault,Nacional,110,152000,Carrinha,,Manual
15513,2014,Diesel,Usados,8039832077,Audi,,136,80500,Carrinha,,Manual
15514,2007,Diesel,Usados,8075368458,Alfa Romeo,,150,210000,Utilitário,,Manual
15515,2019,Gasolina,Usados,8067429862,Mercedes-Benz,Nacional,163,2300,Utilitário,Classe A,Automática
15516,2011,Diesel,Usados,8074566727,SEAT,,75,149810,Citadino,,Manual
15517,2019,Gasolina,Usados,8060919617,Mercedes-Benz,Nacional,109,2100,Utilitário,Classe A,Manual
15518,2015,Diesel,Usados,8072874490,Mercedes-Benz,Nacional,110,40000,SUV / TT,Classe GLA,Manual
15519,2019,Gasolina,Usados,8072108405,Renault,Nacional,90,1800,Citadino,,Manual
15520,2019,Diesel,Usados,8054064478,Mercedes-Benz,Importado,116,11000,Utilitário,Classe A,Automática
15521,2019,Diesel,Usados,8070569310,BMW,Nacional,116,300,SUV / TT,Série X,Automática
15522,2019,Diesel,Usados,8063731273,Mercedes-Benz,Nacional,116,2500,Utilitário,Classe A,Automática
15523,2017,Gasolina,Usados,8044959067,BMW,Importado,136,31000,Carrinha,Série 3,Manual
15524,2019,Diesel,Usados,8072113547,BMW,,190,300,Sedan,Série 4,Automática
15525,2019,Diesel,Usados,8070581644,BMW,,190,300,Sedan,Série 4,Automática
15526,2007,Diesel,Usados,8074708051,Opel,Nacional,90,192000,Utilitário,,Manual
15527,2019,Diesel,Usados,8062860823,Nissan,Nacional,160,2000,SUV / TT,,Manual
15528,2018,Gasolina,Usados,8072110655,SEAT,,75,22000,Citadino,,Manual
15529,2008,Diesel,Usados,8074866309,BMW,Nacional,286,144000,SUV / TT,Série X,Automática
15530,2015,Diesel,Usados,8074693107,BMW,Nacional,116,68000,Carrinha,Série 3,Manual
15531,2016,Diesel,Usados,8072571917,Nissan,,130,34000,SUV / TT,,Automática
15532,2016,Gasolina,Usados,8047798440,BMW,Importado,136,53000,Sedan,Série 3,Manual
15533,2019,Diesel,Usados,8060921947,Mercedes-Benz,Nacional,116,2200,Utilitário,Classe A,Manual
15534,2019,Diesel,Usados,8073297482,Mercedes-Benz,Nacional,116,2300,Sedan,,Manual
15535,2019,Diesel,Usados,8073198979,Mercedes-Benz,Nacional,116,2200,Utilitário,Classe B,Automática
15536,2019,Diesel,Usados,8069328141,Mercedes-Benz,Nacional,160,12000,Sedan,Classe C,Automática
15537,2019,Diesel,Usados,8073199497,Mercedes-Benz,Nacional,116,2600,Sedan,Classe CLA,Manual
15538,2019,Diesel,Usados,8060925711,Mercedes-Benz,Nacional,116,2100,Utilitário,Classe A,Manual
15539,2017,Gasolina,Usados,8073288120,VW,Importado,115,25000,Carrinha,,Manual
15540,2015,Diesel,Usados,8072807345,Volvo,,115,86112,Sedan,,Manual
15541,2013,Diesel,Usados,8067552497,Opel,Nacional,95,139440,Carrinha,,Manual
15542,2006,Diesel,Usados,8061817048,Fiat,,110,220000,Monovolume,,Manual
15543,2017,Gasolina,Usados,8073287813,VW,Importado,115,22000,Carrinha,,Manual
15544,2004,Diesel,Usados,8074052239,Fiat,,70,174493,Pequeno citadino,,Manual
15545,2019,Diesel,Usados,8063726165,Mercedes-Benz,Nacional,116,2400,Utilitário,Classe A,Automática
15546,2019,Diesel,Usados,8073272658,BMW,Nacional,116,400,SUV / TT,Série X,Automática
15547,2019,Diesel,Usados,8073278755,BMW,Nacional,116,500,SUV / TT,Série X,Automática
15548,2012,Diesel,Usados,8067937944,MINI,,112,91750,Citadino,,Manual
15549,2018,Diesel,Usados,8036505106,Mercedes-Benz,Importado,110,8000,SUV / TT,Classe GLA,Manual
15550,2020,Diesel,Usados,8073295505,BMW,Nacional,116,1000,Utilitário,Série 1,Manual
15551,2019,Diesel,Usados,8060087965,BMW,Nacional,150,150,Sedan,Série 4,Automática
15552,2019,Diesel,Usados,8073300754,BMW,,190,400,Sedan,Série 4,Automática
15553,2019,Diesel,Usados,8061554551,Mercedes-Benz,Nacional,116,1900,Utilitário,Classe A,Automática
15554,2019,Diesel,Usados,8073300210,BMW,,190,600,Sedan,Série 4,Automática
15555,2009,Diesel,Usados,8071367775,BMW,Nacional,177,193000,Carrinha,Série 5,Automática
15556,2016,Diesel,Usados,8070782532,BMW,Nacional,116,52000,Utilitário,Série 1,Automática
15557,2019,Diesel,Usados,8073199748,Mercedes-Benz,Nacional,116,2300,Utilitário,Classe A,Manual
15558,2013,Diesel,Usados,8072255844,BMW,,184,150000,Citadino,Série 1,Manual
15559,2016,Diesel,Usados,8059021432,Fiat,Nacional,120,55864,SUV / TT,,Manual
15560,2015,Diesel,Usados,8073700821,Mercedes-Benz,Importado,136,157000,Carrinha,Classe C,Manual
15561,2010,Diesel,Usados,8056943107,Audi,Nacional,105,159000,Utilitário,,Manual
15562,2015,Gasolina,Usados,8061233251,SEAT,Nacional,75,63744,Citadino,,Manual
15563,2016,Diesel,Usados,8065663363,Renault,,110,119680,Carrinha,,Manual
15564,2016,Diesel,Usados,8065785432,Renault,,110,134720,Utilitário,,Manual
15565,2010,Diesel,Usados,8070058620,Audi,Nacional,170,198000,Carrinha,,Manual
15566,2013,Diesel,Usados,8070791447,Mercedes-Benz,,110,180200,Utilitário,Classe A,Manual
15567,2011,Diesel,Usados,8074060644,Volvo,,114,212000,Carrinha,,Manual
15568,2016,Diesel,Usados,8072815028,Renault,,110,91313,Monovolume,,Manual
15569,2008,Diesel,Usados,8074683153,BMW,,210,244000,Carrinha,Série 5,Manual
15570,2013,Diesel,Usados,8016983724,BMW,,163,103402,Carrinha,Série 3,Manual
15571,2013,Gasolina,Usados,8049348022,Opel,Nacional,100,79500,Pequeno citadino,,Manual
15572,2015,Diesel,Usados,8062345528,Citroën,Nacional,150,33044,Sedan,,Manual
15573,2012,Diesel,Usados,8074825977,Volvo,,115,177000,Utilitário,,Manual
15574,2015,Diesel,Usados,8072533499,Ford,Nacional,115,109000,Carrinha,,Manual
15575,2011,Diesel,Usados,8064033087,Opel,Importado,160,184770,Carrinha,,Manual
15576,2016,Diesel,Usados,8051352443,Audi,Nacional,218,155000,Carrinha,,Automática
15577,2016,Diesel,Usados,8045683924,Citroën,,100,126851,Utilitário,,Manual
15578,2013,Diesel,Usados,8073539025,Renault,Nacional,110,86000,Carrinha,,Manual
15579,2015,Diesel,Usados,8005933305,Mercedes-Benz,,170,98052,Carrinha,Classe C,Automática
15580,2008,Diesel,Usados,8072541047,MINI,,110,156000,Citadino,,Manual
15581,2016,Diesel,Usados,8070593520,Volvo,,120,111415,Carrinha,,Manual
15582,2016,Diesel,Usados,8074622886,Skoda,Nacional,110,179000,Carrinha,,Manual
15583,2013,Diesel,Usados,8074867782,BMW,Nacional,116,133000,Utilitário,Série 1,Manual
15584,2000,Diesel,Usados,8072162476,SEAT,Nacional,130,180000,Monovolume,,Manual
15585,2012,Diesel,Usados,8075165964,BMW,Importado,184,252000,Sedan,Série 3,Automática
15586,2010,Diesel,Usados,8060758235,Citroën,Nacional,110,187000,Monovolume,,Automática
15587,2019,Diesel,Usados,8074970737,Peugeot,,100,13500,Carrinha,,Manual
15588,2019,Diesel,Usados,8073089114,Opel,Nacional,102,7900,SUV / TT,,Manual
15589,2012,Diesel,Usados,8072615766,Peugeot,,115,149500,Carrinha,,Automática
15590,2019,Gasolina,Usados,8074867074,Ford,Nacional,125,2000,Utilitário,,Manual
15591,2013,Híbrido (Diesel),Usados,8068654407,Volvo,,285,157000,Carrinha,,Automática
15592,2016,Diesel,Usados,8043373798,Opel,Nacional,95,77000,Citadino,,Manual
15593,2016,Diesel,Usados,8071198498,Opel,Nacional,134,76000,Monovolume,,Manual
15594,2012,Diesel,Usados,8036840580,Kia,Nacional,90,104524,Monovolume,,Manual
15595,2011,Diesel,Usados,8075501506,Opel,Nacional,125,128220,Carrinha,,Manual
15596,2010,Diesel,Usados,8073889772,MINI,Nacional,112,120000,Citadino,,Manual
15597,2012,Diesel,Usados,8058274830,Citroën,Nacional,110,141000,Utilitário,,Manual
15598,2018,Diesel,Usados,8074974189,Mercedes-Benz,,116,29000,Utilitário,Classe A,Unknown
15599,2014,Diesel,Usados,8067324696,Kia,Nacional,75,107632,Citadino,,Manual
15600,2011,Diesel,Usados,8050411131,Smart,,40,140000,Citadino,,Automática
15601,2015,Diesel,Usados,8062479656,Renault,Nacional,90,25000,Carrinha,,Manual
15602,2017,Diesel,Usados,8071815466,Citroën,Nacional,75,48000,Citadino,,Manual
15603,2000,Diesel,Usados,8062584292,Mercedes-Benz,Nacional,163,336000,SUV / TT,Classe M,Automática
15604,2019,Gasolina,Usados,8064338671,Mercedes-Benz,Nacional,109,1200,Utilitário,Classe A,Manual
15605,2018,Diesel,Usados,8050617633,Opel,Nacional,136,21000,SUV / TT,,Manual
15606,2015,Gasolina,Usados,8069148387,Smart,Nacional,71,91964,Pequeno citadino,,Automática
15607,2014,Diesel,Usados,8071307053,Citroën,,120,171247,Utilitário,,Manual
15608,2018,Gasolina,Usados,8044013413,Opel,Nacional,105,21000,Utilitário,,Manual
15609,2008,Gasolina,Usados,8074060790,Smart,,70,83000,Pequeno citadino,,Unknown
15610,2007,Gasolina,Usados,8073894142,Smart,,71,156500,Citadino,,Semi-automática
15611,2017,Híbrido (Gasolina),Usados,8057858574,Toyota,,136,40849,Carrinha,,Automática
15612,2005,Diesel,Usados,8061862769,SEAT,,75,344400,Sedan,,Unknown
15613,2016,Gasolina,Usados,8075503037,MINI,Importado,102,58500,Citadino,,Automática
15614,2019,Diesel,Usados,8072339659,Mercedes-Benz,,122,27223,Sedan,Classe C,Automática
15615,2011,Diesel,Usados,8055724139,Audi,Nacional,105,154805,Utilitário,,Automática
15616,2017,Gasolina,Usados,8064410407,Audi,,95,89091,Citadino,,Manual
15617,2019,Diesel,Usados,8072367387,Mercedes-Benz,,194,27956,Carrinha,Classe C,Automática
15618,1992,Gasolina,Usados,8053801650,Opel,,82,193000,Citadino,,Unknown
15619,2019,Gasolina,Usados,8074972633,Opel,,75,9650,Citadino,,Manual
15620,2012,Diesel,Usados,8054074143,Porsche,,245,124111,SUV / TT,,Automática
15621,2017,Diesel,Usados,8060377741,Peugeot,,120,104084,SUV / TT,,Automática
15622,2012,Diesel,Usados,8073889880,SEAT,Nacional,105,144000,Carrinha,,Manual
15623,2019,Diesel,Usados,8072362451,Mercedes-Benz,,122,25597,Sedan,Classe C,Automática
15624,2012,Gasolina,Usados,8059523241,Peugeot,Nacional,82,78749,Citadino,,Manual
15625,2018,Gasolina,Usados,8070366521,Ford,Nacional,140,49490,Citadino,,Manual
15626,2019,Diesel,Usados,8074974799,Peugeot,,130,17300,SUV / TT,,Manual
15627,2019,Diesel,Usados,8072338756,Mercedes-Benz,,122,26359,Sedan,Classe C,Automática
15628,2015,Diesel,Usados,8062975205,Kia,Nacional,128,103343,SUV / TT,,Manual
15629,2018,Gasolina,Usados,8074439033,Renault,Nacional,90,38690,SUV / TT,,Manual
15630,2017,Gasolina,Usados,8074061418,BMW,Nacional,325,65000,Coupé,Série 4,Automática
15631,2007,Gasolina,Usados,8074439360,Renault,Nacional,100,177577,Sedan,,Manual
15632,1998,Gasolina,Usados,8074854570,Fiat,,55,198000,Utilitário,,Unknown
15633,2013,Diesel,Usados,8051620870,Mercedes-Benz,,109,142381,Utilitário,Classe A,Manual
15634,2011,Diesel,Usados,8067448612,Audi,Nacional,105,65126,Citadino,,Manual
15635,2015,Diesel,Usados,8047174887,Renault,Nacional,110,116590,Sedan,,Manual
15636,2017,Diesel,Usados,8067056800,Renault,,110,171034,Monovolume,,Automática
15637,2016,Diesel,Usados,8060474908,Peugeot,,116,77021,Carrinha,,Manual
15638,2018,Gasolina,Usados,8053297580,Mazda,Nacional,130,22350,Cabrio,,Manual
15639,2013,Diesel,Usados,8050762981,VW,Nacional,105,171656,Carrinha,,Manual
15640,2015,Diesel,Usados,8060377749,Renault,,90,84847,Carrinha,,Manual
15641,2016,Diesel,Usados,8067143459,Dacia,Nacional,90,102554,Carrinha,,Manual
15642,2015,Diesel,Usados,8063497002,BMW,Nacional,150,93986,Carrinha,Série 2,Automática
15643,2015,Gasolina,Usados,8068419598,Citroën,Nacional,82,53271,Citadino,,Manual
15644,2009,Gasolina,Usados,8071459883,Honda,Nacional,100,49939,Utilitário,,Manual
15645,2017,Diesel,Usados,8075274236,Renault,,90,71200,Carrinha,,Manual
15646,2017,Diesel,Usados,8069861181,MINI,,116,32319,Carrinha,,Manual
15647,2015,Diesel,Usados,8072224002,Peugeot,Nacional,100,65200,Utilitário,,Manual
15648,2016,Diesel,Usados,8068300326,Audi,Nacional,190,129870,Carrinha,,Automática
15649,2017,Gasolina,Usados,8071250226,Fiat,Nacional,69,56867,Pequeno citadino,,Manual
15650,2018,Diesel,Usados,8067417343,Mercedes-Benz,,110,35000,Utilitário,Classe A,Automática
15651,2013,Diesel,Usados,8036355878,BMW,Nacional,245,127150,SUV / TT,Série X,Automática
15652,2015,Diesel,Usados,8075277824,Citroën,,115,107000,Utilitário,,Manual
15653,2013,Gasolina,Usados,8071557806,Alfa Romeo,Nacional,85,50014,Utilitário,,Manual
15654,2015,Diesel,Usados,8071489906,Volvo,Nacional,120,84987,Carrinha,,Manual
15655,2015,Diesel,Usados,8071346192,Peugeot,Nacional,68,46953,Citadino,,Manual
15656,2015,Diesel,Usados,8073539031,Mercedes-Benz,Nacional,109,38000,Utilitário,Classe A,Manual
15657,2014,Eléctrico,Usados,8071553532,Renault,,88,60926,Pequeno citadino,,Automática
15658,2018,Diesel,Usados,8063749405,Mercedes-Benz,Nacional,136,19238,Sedan,Classe CLA,Automática
15659,2014,Diesel,Usados,8075280414,SEAT,,110,108000,Carrinha,,Manual
15660,1993,Gasolina,Usados,8074557069,Rover,,250,140000,Coupé,,Manual
15661,2017,Diesel,Usados,8075062228,Mercedes-Benz,Nacional,116,41000,Carrinha,Classe C,Manual
15662,2015,Diesel,Usados,8073540353,Citroën,,70,65000,Utilitário,,Unknown
15663,2007,Diesel,Usados,8059193607,Mercedes-Benz,Nacional,109,100550,Monovolume,Classe B,Automática
15664,2018,Diesel,Usados,8071228209,Mercedes-Benz,,110,45000,Utilitário,Classe B,Manual
15665,2014,Diesel,Usados,8074153446,BMW,Nacional,198,199298,Carrinha,Série 5,Automática
15666,2017,Diesel,Usados,8072647686,Kia,Nacional,141,92329,SUV / TT,,Automática
15667,2013,Diesel,Usados,8074868697,Toyota,Nacional,90,94000,Citadino,,Manual
15668,2018,Gasolina,Usados,8071493517,Ford,Nacional,85,22109,Citadino,,Manual
15669,2017,Diesel,Usados,8075279210,Citroën,,120,82000,Utilitário,,Automática
15670,2017,Diesel,Usados,8070324349,Renault,Nacional,110,38429,Monovolume,,Manual
15671,2013,Diesel,Usados,8071802092,SEAT,Nacional,75,135615,Citadino,,Manual
15672,2009,Diesel,Usados,8063168041,Alfa Romeo,Nacional,120,188000,Utilitário,,Manual
